time,T_-35,T_-34,T_-33,T_-32,T_-31,T_-30,T_-29,T_-28,T_-27,T_-26,T_-25,T_-24,T_-23,T_-22,T_-21,T_-20,T_-19,T_-18,T_-17,T_-16,T_-15,T_-14,T_-13,T_-12,T_-11,T_-10,T_-9,T_-8,T_-7,T_-6,T_-5,T_-4,T_-3,T_-2,T_-1,T_0,T5_-35,T5_-34,T5_-33,T5_-32,T5_-31,T5_-30,T5_-29,T5_-28,T5_-27,T5_-26,T5_-25,T5_-24,T5_-23,T5_-22,T5_-21,T5_-20,T5_-19,T5_-18,T5_-17,T5_-16,T5_-15,T5_-14,T5_-13,T5_-12,T5_-11,T5_-10,T5_-9,T5_-8,T5_-7,T5_-6,T5_-5,T5_-4,T5_-3,T5_-2,T5_-1,T5_0,T25_-35,T25_-34,T25_-33,T25_-32,T25_-31,T25_-30,T25_-29,T25_-28,T25_-27,T25_-26,T25_-25,T25_-24,T25_-23,T25_-22,T25_-21,T25_-20,T25_-19,T25_-18,T25_-17,T25_-16,T25_-15,T25_-14,T25_-13,T25_-12,T25_-11,T25_-10,T25_-9,T25_-8,T25_-7,T25_-6,T25_-5,T25_-4,T25_-3,T25_-2,T25_-1,T25_0,T75_-35,T75_-34,T75_-33,T75_-32,T75_-31,T75_-30,T75_-29,T75_-28,T75_-27,T75_-26,T75_-25,T75_-24,T75_-23,T75_-22,T75_-21,T75_-20,T75_-19,T75_-18,T75_-17,T75_-16,T75_-15,T75_-14,T75_-13,T75_-12,T75_-11,T75_-10,T75_-9,T75_-8,T75_-7,T75_-6,T75_-5,T75_-4,T75_-3,T75_-2,T75_-1,T75_0,T95_-35,T95_-34,T95_-33,T95_-32,T95_-31,T95_-30,T95_-29,T95_-28,T95_-27,T95_-26,T95_-25,T95_-24,T95_-23,T95_-22,T95_-21,T95_-20,T95_-19,T95_-18,T95_-17,T95_-16,T95_-15,T95_-14,T95_-13,T95_-12,T95_-11,T95_-10,T95_-9,T95_-8,T95_-7,T95_-6,T95_-5,T95_-4,T95_-3,T95_-2,T95_-1,T95_0,E_-35,E_-34,E_-33,E_-32,E_-31,E_-30,E_-29,E_-28,E_-27,E_-26,E_-25,E_-24,E_-23,E_-22,E_-21,E_-20,E_-19,E_-18,E_-17,E_-16,E_-15,E_-14,E_-13,E_-12,E_-11,E_-10,E_-9,E_-8,E_-7,E_-6,E_-5,E_-4,E_-3,E_-2,E_-1,E_0,E5_-35,E5_-34,E5_-33,E5_-32,E5_-31,E5_-30,E5_-29,E5_-28,E5_-27,E5_-26,E5_-25,E5_-24,E5_-23,E5_-22,E5_-21,E5_-20,E5_-19,E5_-18,E5_-17,E5_-16,E5_-15,E5_-14,E5_-13,E5_-12,E5_-11,E5_-10,E5_-9,E5_-8,E5_-7,E5_-6,E5_-5,E5_-4,E5_-3,E5_-2,E5_-1,E5_0,E25_-35,E25_-34,E25_-33,E25_-32,E25_-31,E25_-30,E25_-29,E25_-28,E25_-27,E25_-26,E25_-25,E25_-24,E25_-23,E25_-22,E25_-21,E25_-20,E25_-19,E25_-18,E25_-17,E25_-16,E25_-15,E25_-14,E25_-13,E25_-12,E25_-11,E25_-10,E25_-9,E25_-8,E25_-7,E25_-6,E25_-5,E25_-4,E25_-3,E25_-2,E25_-1,E25_0,E75_-35,E75_-34,E75_-33,E75_-32,E75_-31,E75_-30,E75_-29,E75_-28,E75_-27,E75_-26,E75_-25,E75_-24,E75_-23,E75_-22,E75_-21,E75_-20,E75_-19,E75_-18,E75_-17,E75_-16,E75_-15,E75_-14,E75_-13,E75_-12,E75_-11,E75_-10,E75_-9,E75_-8,E75_-7,E75_-6,E75_-5,E75_-4,E75_-3,E75_-2,E75_-1,E75_0,E95_-35,E95_-34,E95_-33,E95_-32,E95_-31,E95_-30,E95_-29,E95_-28,E95_-27,E95_-26,E95_-25,E95_-24,E95_-23,E95_-22,E95_-21,E95_-20,E95_-19,E95_-18,E95_-17,E95_-16,E95_-15,E95_-14,E95_-13,E95_-12,E95_-11,E95_-10,E95_-9,E95_-8,E95_-7,E95_-6,E95_-5,E95_-4,E95_-3,E95_-2,E95_-1,E95_0,P_-35,P_-34,P_-33,P_-32,P_-31,P_-30,P_-29,P_-28,P_-27,P_-26,P_-25,P_-24,P_-23,P_-22,P_-21,P_-20,P_-19,P_-18,P_-17,P_-16,P_-15,P_-14,P_-13,P_-12,P_-11,P_-10,P_-9,P_-8,P_-7,P_-6,P_-5,P_-4,P_-3,P_-2,P_-1,P_0,P5_-35,P5_-34,P5_-33,P5_-32,P5_-31,P5_-30,P5_-29,P5_-28,P5_-27,P5_-26,P5_-25,P5_-24,P5_-23,P5_-22,P5_-21,P5_-20,P5_-19,P5_-18,P5_-17,P5_-16,P5_-15,P5_-14,P5_-13,P5_-12,P5_-11,P5_-10,P5_-9,P5_-8,P5_-7,P5_-6,P5_-5,P5_-4,P5_-3,P5_-2,P5_-1,P5_0,P25_-35,P25_-34,P25_-33,P25_-32,P25_-31,P25_-30,P25_-29,P25_-28,P25_-27,P25_-26,P25_-25,P25_-24,P25_-23,P25_-22,P25_-21,P25_-20,P25_-19,P25_-18,P25_-17,P25_-16,P25_-15,P25_-14,P25_-13,P25_-12,P25_-11,P25_-10,P25_-9,P25_-8,P25_-7,P25_-6,P25_-5,P25_-4,P25_-3,P25_-2,P25_-1,P25_0,P75_-35,P75_-34,P75_-33,P75_-32,P75_-31,P75_-30,P75_-29,P75_-28,P75_-27,P75_-26,P75_-25,P75_-24,P75_-23,P75_-22,P75_-21,P75_-20,P75_-19,P75_-18,P75_-17,P75_-16,P75_-15,P75_-14,P75_-13,P75_-12,P75_-11,P75_-10,P75_-9,P75_-8,P75_-7,P75_-6,P75_-5,P75_-4,P75_-3,P75_-2,P75_-1,P75_0,P95_-35,P95_-34,P95_-33,P95_-32,P95_-31,P95_-30,P95_-29,P95_-28,P95_-27,P95_-26,P95_-25,P95_-24,P95_-23,P95_-22,P95_-21,P95_-20,P95_-19,P95_-18,P95_-17,P95_-16,P95_-15,P95_-14,P95_-13,P95_-12,P95_-11,P95_-10,P95_-9,P95_-8,P95_-7,P95_-6,P95_-5,P95_-4,P95_-3,P95_-2,P95_-1,P95_0,S_-35,S_-34,S_-33,S_-32,S_-31,S_-30,S_-29,S_-28,S_-27,S_-26,S_-25,S_-24,S_-23,S_-22,S_-21,S_-20,S_-19,S_-18,S_-17,S_-16,S_-15,S_-14,S_-13,S_-12,S_-11,S_-10,S_-9,S_-8,S_-7,S_-6,S_-5,S_-4,S_-3,S_-2,S_-1,S_0,S5_-35,S5_-34,S5_-33,S5_-32,S5_-31,S5_-30,S5_-29,S5_-28,S5_-27,S5_-26,S5_-25,S5_-24,S5_-23,S5_-22,S5_-21,S5_-20,S5_-19,S5_-18,S5_-17,S5_-16,S5_-15,S5_-14,S5_-13,S5_-12,S5_-11,S5_-10,S5_-9,S5_-8,S5_-7,S5_-6,S5_-5,S5_-4,S5_-3,S5_-2,S5_-1,S5_0,S25_-35,S25_-34,S25_-33,S25_-32,S25_-31,S25_-30,S25_-29,S25_-28,S25_-27,S25_-26,S25_-25,S25_-24,S25_-23,S25_-22,S25_-21,S25_-20,S25_-19,S25_-18,S25_-17,S25_-16,S25_-15,S25_-14,S25_-13,S25_-12,S25_-11,S25_-10,S25_-9,S25_-8,S25_-7,S25_-6,S25_-5,S25_-4,S25_-3,S25_-2,S25_-1,S25_0,S75_-35,S75_-34,S75_-33,S75_-32,S75_-31,S75_-30,S75_-29,S75_-28,S75_-27,S75_-26,S75_-25,S75_-24,S75_-23,S75_-22,S75_-21,S75_-20,S75_-19,S75_-18,S75_-17,S75_-16,S75_-15,S75_-14,S75_-13,S75_-12,S75_-11,S75_-10,S75_-9,S75_-8,S75_-7,S75_-6,S75_-5,S75_-4,S75_-3,S75_-2,S75_-1,S75_0,S95_-35,S95_-34,S95_-33,S95_-32,S95_-31,S95_-30,S95_-29,S95_-28,S95_-27,S95_-26,S95_-25,S95_-24,S95_-23,S95_-22,S95_-21,S95_-20,S95_-19,S95_-18,S95_-17,S95_-16,S95_-15,S95_-14,S95_-13,S95_-12,S95_-11,S95_-10,S95_-9,S95_-8,S95_-7,S95_-6,S95_-5,S95_-4,S95_-3,S95_-2,S95_-1,S95_0
2020-01-01,271.06992613710247,267.3961817985355,269.30949724250934,271.9453011550246,275.5160450803918,277.3704959025621,276.17932590736007,275.4331422797825,276.0151972226975,276.12315694011426,279.3641741805325,277.6995854719304,279.1876860062587,281.09727272119994,284.3932320543487,284.98798642570006,288.58365614767365,293.0979543463828,289.11864989022456,290.77414084269486,289.31679854006086,288.7873440161412,287.4049470792,288.14659085386285,283.4355378067657,285.2871365403836,283.8738516135771,280.54337849098135,281.2477451727167,280.7869926156175,273.56459420642284,272.6292088071697,275.1968776024567,271.39450092687673,276.52530147202197,273.91246164648953,263.39400671436977,258.4953890495612,262.10117287165076,265.73896692514086,269.92224766093125,270.85876471466247,269.1108212610212,268.0619574228792,269.14810886181607,269.10274595563146,272.9429094144456,270.1322095620641,272.1428499343846,274.15285605445337,276.8981321732009,278.07219679948304,282.04496773035635,286.29121010466525,282.3901505918794,284.7094087375439,282.90649693623357,282.8187319486545,281.37109217784916,281.88543102659776,277.3827396169307,279.81968479388945,278.13073216782544,275.6290157146831,276.06047461563287,276.03680066065647,267.66278675829426,266.9281116612763,270.207493185195,265.3909462741685,270.9807247960631,268.13143290980076,268.2419989137427,263.79466183799514,266.1359032697297,269.08005666435906,273.31685963773657,274.7002180631751,272.6409527894035,271.2186073921574,271.6232763507006,271.53104116626866,274.6775570196846,272.74749652539015,274.42743553394615,276.3948907136813,279.38449942256386,280.48086157042917,284.279860453082,288.71818646685426,284.70475727031624,286.7165490373725,285.0815683790276,284.8888794641349,283.4927276733598,283.9751094817584,279.58598678765094,281.81359686916113,280.3085395229247,277.5804120883161,278.2446393879753,278.3018906885294,270.2460739071122,269.69745584692856,272.6394576326975,268.8428804987022,274.7035866524147,272.0172863998529,275.28314746091274,271.99855993794324,273.34934502788576,275.34334254283056,278.54658255474135,280.6222549446693,279.93399111721635,279.3674774144614,279.790162883573,280.0749051826309,283.27873628216946,282.1021193765831,283.5790538867799,285.4402063953287,289.08974805617817,289.1412422222161,292.63217253019883,297.38904672681804,293.2772927804881,294.7380741010812,293.32288921666776,292.4245607132002,290.88925020327696,291.8267874636169,286.7920614821778,288.41679994777314,286.9724950415507,283.2031512765705,283.96958832107646,283.26395577795176,276.51517374860975,275.4639311963441,277.9507034917704,274.62658252260314,279.39714361093866,276.9883563907375,276.99593718620764,274.39412532158724,275.0489837268792,277.37590476677485,280.00980802796437,282.80373260941235,282.7950460377821,282.99443495189905,283.69717408636404,283.96232387125133,287.04763423983496,286.08458641703817,287.0768187852911,289.04540519620355,292.98321892596954,293.14570681304065,296.5028456958222,301.69841671741744,297.5453581320824,298.4951874254512,297.5740610434167,296.8296669485901,295.6677986126907,296.77011443843554,291.2189337333725,292.4370285735837,291.45910238192994,286.92949210207763,287.97359018280997,286.65077877550243,280.43494834675295,279.0198019834409,280.8947612119221,277.04501199749717,280.8766278916004,278.3348549569109,0.7217153886434249,0.19564833657084157,0.21940432296810872,0.5282472225671883,0.7269775915094676,1.279629253676641,1.3957168470134196,1.5061251547435193,1.308589973997551,1.4125191153941552,1.8665731904254421,2.4380679725190455,2.537317556536656,2.521026507095644,3.4764342922107843,3.2975284141379007,4.160808498388144,4.901137173689692,4.090104673696993,4.1567592110542915,3.6674527341464325,3.1291369456728533,2.886199803794427,2.8067106010013174,2.1486537670990122,1.9147590222293733,1.7819370146184714,1.2705996688677943,0.6585081435072601,0.627060692660786,0.17028410384826925,0.15273272793777184,0.132934137687348,0.10031381646691655,0.349661354476661,0.5122192408878564,0.2309686255587348,-0.02919784904331174,0.004720661999064993,0.22913944750218418,0.315213847993477,0.7467993087477712,0.68878268372474,0.388217439987074,0.276358626181345,0.3244033570726653,0.6971067817259403,0.9835909634080491,0.9855712179619781,1.0984758351169803,2.0192707448552496,2.0342641930813308,3.1454205408962785,4.148889643400101,3.3432818083887823,3.3754764428744304,2.896406986822657,2.3640388902864866,2.260859279527699,2.243847987302345,1.6610621146588946,1.557082696629371,1.5405198373172784,1.1098102293518644,0.42478213970416234,0.420295577713092,0.018628717961781803,0.0047459650493483245,-0.01886090062741407,-0.10401071170445493,0.030527637254204314,0.06638198357323723,0.47950007581048126,0.09120655972130476,0.10934997607406342,0.3918660561039277,0.5050218909348565,1.0264123094553361,1.0379480088488022,0.7493044641957181,0.582105265827941,0.529543297918506,0.9894992009306709,1.610801425031693,1.702126370281885,1.8286359652918018,2.842991076009739,2.817390582462582,3.705399481902153,4.494672593374661,3.6814125800515685,3.680325979232883,3.217751136786103,2.7325844342383503,2.5275484943675233,2.468738598258512,1.8969409444729564,1.7143453060278842,1.6593501997807762,1.1782081503453,0.5977855248124495,0.5604410365300512,0.09173293057783083,0.08975012197244588,0.0523168462735244,-0.017601039650130886,0.13135178244728438,0.21886358637308784,0.9731329651176166,0.30113005578408225,0.32271743162741545,0.6744277866033277,1.0230242777061924,1.547020238036466,1.7802069096314361,2.25456466225014,2.032822275950653,2.2517236109542256,2.673848552049581,3.255960657576388,3.4214911337091136,3.2637468687594478,4.251601696555542,3.941998597179565,4.730747554755075,5.378525481691197,4.5123646480601725,4.735690819824992,4.213018952435885,3.5909636934986695,3.287820185284869,3.1824899568047793,2.404112483208337,2.080296350737977,1.899318410450705,1.3485074116064706,0.7462325556388312,0.7090632803588116,0.2389200018514069,0.20289818228814424,0.20969028466514997,0.20207173862110506,0.484356671653272,0.7877116691492423,1.192641623951939,0.4163140233905171,0.47102860535061264,0.8121828575578125,1.2071555889392742,1.82700072449757,2.0265949588405627,2.5185020281274206,2.3327783719258104,2.470386132914426,3.028372014990953,3.524867258001555,3.81791760695845,3.5983256319582893,4.652145863999294,4.425575150996975,5.154462381564502,5.916023550239218,5.110376208776159,5.01947804537617,4.5695216583705385,3.9494429031895044,3.655308405940636,3.5122360888816226,2.6731674775363485,2.4393392858539937,2.0816260027196956,1.4992067669380944,0.8425913956437299,0.8010331902307485,0.3353641703093261,0.30580651155941674,0.31632490040472583,0.3482425889716901,0.8145903507787301,0.9922345845696743,0.752946933160435,0.3047360602846345,3.5316946147725674,0.6535437406383985,-6.695153180841084e-05,1.8100879587095435,1.7838081669230004,-1.761226067709185e-05,6.420019108176149,2.46639558324769,9.21939012944605,1.3091850723644063,4.09928886704627,6.7875948116862785,3.139696879808773,15.532127188350279,6.860935361801635,5.083060654297066,8.32592817994575,2.8624370630613285,5.465441376473785,10.421602148307787,8.231904341328374,2.910620511600365,5.007061770032651,3.4418926646495445,0.7626695867499296,0.49948992151087657,14.487321176052191,4.656477331053773,3.0463690064000217,9.398262935538522,18.486733435366453,0.5016425282946789,9.725978499881752,0.9909537270285831,0.09250984608418322,0.10065412926940376,1.98529776501279,0.11411525261584335,-0.00022088745183421443,1.0236106068761743,0.2458096811406018,-0.0006148815431770971,4.839481804571486,1.0337905991195937,5.391740683066728,0.49951857079259054,2.2552455737664254,3.671801621087488,0.4226374971193246,6.02840865650837,0.9672428094577565,0.32627505719681194,4.258630355565835,0.0353934700241341,1.9330228997660928,2.977969607684842,1.6127155822627377,0.22309192238927245,2.322929579964991,1.0876935757363575,0.1168679091586206,0.08589055583853934,9.132397752903657,3.0840885398958204,1.752915535479421,6.2864538643292445,11.155554476637624,0.05623659705808076,6.088897399528435,0.07274935991311361,0.2930718540253156,0.2135780507751234,2.524721898078492,0.3121624159494872,-0.00010752281177147059,1.1947033506847595,0.7565595713300762,-0.00020002998815891662,5.497257540675529,1.6317586795053227,7.117597590927501,0.7608959522860399,2.9478241718619267,4.8861728374062,1.8402270877685118,10.974782763296833,3.769530128120615,2.4948511751332445,6.085485221511841,0.6573865290661842,3.144014778967135,6.825210532255335,4.663278362585814,0.8732267214897179,3.2822215780218875,2.1787444671233285,0.3490286616275938,0.16531837268708602,12.039541794320149,3.8388361955202406,1.9967046343594348,7.1347476041973055,14.556004127880758,0.18584907014791407,7.654337692910552,0.3761004508632614,1.138088607772437,0.40954521191731985,4.479099375034531,0.9704241436941284,-2.735311264470737e-06,2.1287085284944474,2.658887062640575,9.071703946525789e-05,7.010418290232208,2.9325939904212057,10.58619218596549,1.672337187699909,4.72744226671683,7.882256725326265,4.373835615762358,19.10918128453012,9.365312576814855,7.207714626874439,10.334657111746395,4.510157805905459,7.015361779403635,13.405257467163926,11.216196239227592,4.355970461002063,6.1145001703289426,4.4619236027317255,1.087915229069646,0.7350658362110352,16.716748982100807,5.253945431046883,3.8654329179189104,11.007693811584357,21.739182070607963,0.79785016456583,11.623758590883797,1.5877934454189613,1.5885111307623323,0.5017975423626269,5.582530014933495,1.3619214197796465,1.4976577020000185e-05,3.2042540591060833,3.660838099368012,0.0005967167417691887,9.10183004639386,4.909274233050423,14.24998157247949,2.7138819856012653,7.3120619968543155,11.802475706056025,5.657298693469049,24.888468236890876,11.901571540056656,9.431313584649509,13.341227307833154,5.358808446479211,9.968874041289194,17.730068037333524,14.750945278464382,5.8070904767020455,9.028455233506662,6.622278203401433,1.6520705224269019,1.1370249495051181,21.45150244562811,6.889471741139255,5.063452715423603,14.758895609411852,27.797930092500064,1.098134657499026,14.281783437068743,2.062078567063247,64.75384615384615,66.33076923076922,81.86923076923077,96.54230769230769,88.55769230769229,74.53846153846153,79.05384615384615,78.33846153846154,85.62307692307692,111.24230769230769,111.3576923076923,120.99230769230769,126.95769230769231,132.56923076923076,114.55,87.2,59.09615384615385,33.41923076923077,17.580769230769228,7.123076923076924,0.08461538461538462,0.0,0.0,0.0,0.16153846153846155,0.0,0.0,0.0,0.06538461538461539,0.015384615384615385,11.015384615384615,51.888461538461534,110.97307692307693,123.23846153846155,132.3153846153846,126.58846153846154,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,6.25,4.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.975,0.0,0.0,0.3,0.0,96.45,102.575,122.6,142.3,140.45,113.125,123.75,119.3,129.675,178.525,181.05,199.25,207.6,210.7,138.975,38.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.65,82.125,185.975,211.025,242.5,228.525,324.675,334.05,359.6,385.475,388.35,380.45,406.45,418.075,438.875,502.375,534.825,600.1,634.225,686.125,651.8,578.425,476.3,296.45,152.4,50.325,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.45,0.075,37.525,113.575,275.225,313.4,354.425,388.325
