t_unit,lt,A) all,B) no snow,C) no evap
10,true_runoff,1.0,1.0,1.0
10,runoff_clim,0.3561094554150209,0.3561094554150209,0.3561094554150209
10,trueTP,0.773929097187204,0.7813986253053415,0.7711485158960374
10,climTP_lt1,0.7631190388364344,0.772196792183278,0.7364626347870564
10,climTP_lt2,0.7337986401228693,0.7460614868013395,0.6362468648414364
10,climTP_lt3,0.6905169576955343,0.6965276987899338,0.468807288819052
10,climTP_lt4,0.6331490275821605,0.6252134394307696,0.3720054626916235
10,climTP_lt5,0.5608252779933482,0.5406541355170594,0.33173814132181434
