t_unit,lt,A) all,B) no snow,C) no evap
10,true_runoff,1.0,1.0,1.0
10,runoff_clim,0.3561094554150209,0.3561094554150209,0.3561094554150209
10,trueTP,0.7780769023279417,0.7756515316476199,0.7632523613378106
10,climTP_lt1,0.7380151433793469,0.7277234220483647,0.7262181237473915
10,climTP_lt2,0.6329407994578983,0.6094979655127222,0.6247315800641619
10,climTP_lt3,0.46890071578418324,0.4334363996447559,0.45837080817314213
10,climTP_lt4,0.36655305544552885,0.3471903936329911,0.3603154671767955
10,climTP_lt5,0.2997337248381515,0.30790697061462535,0.3180455962235408
