t_unit,lt,A) all,B) no snow,C) no evap
10,true_runoff,1.0,1.0,1.0
10,trueTP,0.6811446647788599,0.6367340789553169,0.6577182401535644
10,climTP_lt1,0.5396369459762476,0.6216351716636513,0.5789209667174926
10,climTP_lt2,0.23384736748241253,0.39326869988556534,0.3855793101342765
10,climTP_lt3,-0.0455466310253283,0.1484472051835758,0.13367418054245472
10,climTP_lt4,-0.02201246315680816,0.10505854685781679,0.05404502058910854
10,climTP_lt5,0.01186149606744713,-0.045756575026510315,0.026042282819336515
