t_unit,lt,A) all,B) no snow,C) no evap
5,true_runoff,1.0,1.0,1.0
5,runoff_clim,0.6245771735151477,0.6245771735151477,0.6245771735151477
5,trueTP,0.8809035649666167,0.8553278896367573,0.8764510413808704
5,climTP_lt1,0.8691986676441519,0.8649883283155912,0.8724911560734679
5,climTP_lt2,0.8351384549540627,0.8498986256404806,0.8606239895189213
5,climTP_lt3,0.7848654250587059,0.8149069241260554,0.8418821744345881
5,climTP_lt4,0.7277699396417385,0.7681490938214254,0.8150277350156465
5,climTP_lt5,0.6733079022005015,0.7184650970867235,0.7816439273502916
