t_unit,lt,A) all,B) no snow,C) no evap
10,true_runoff,1.0,1.0,1.0
10,trueTP,0.6644045017619546,0.6827256100170583,0.6649154916697071
10,climTP_lt1,0.601390449932186,0.6348989760245046,0.6061962686562543
10,climTP_lt2,0.44172419216221337,0.47056272323781456,0.449336395777148
10,climTP_lt3,0.17458931698929392,0.20736371010973031,0.18518604668308658
10,climTP_lt4,-0.017609971054111995,0.05596447716084474,0.027627963234114095
10,climTP_lt5,-0.15698262475834013,-0.03259668534229454,-0.04328647936257446
