t_unit,lt,A) all,B) no snow,C) no evap
30,true_runoff,1.0,1.0,1.0
30,trueTP,0.6008025535428446,0.6335422796597574,0.6316066946426678
30,climTP_lt1,0.09675993026547369,0.1467251315642284,0.20487705920115373
30,climTP_lt2,-0.13576874953012852,-0.07166791981948095,-0.027819624177996438
30,climTP_lt3,-0.15095226015355712,-0.08931011498166508,-0.03788502645527769
30,climTP_lt4,-0.19894530430023916,-0.262617884189271,-0.05331425964294323
30,climTP_lt5,-0.2800774641831365,-0.4228928940868091,-0.07116751379569708
