t_unit,lt,A) all,B) no snow,C) no evap
10,true_runoff,1.0,1.0,1.0
10,trueTP,0.4337755093042287,0.5522302424148635,0.4564133416071181
10,climTP_lt1,0.4255971254772718,0.5423519305972777,0.3974092048053115
10,climTP_lt2,0.39347811861281956,0.4990396131155431,0.2099159593545008
10,climTP_lt3,0.31909477502803374,0.4169414300892299,-0.0635854455143623
10,climTP_lt4,0.2177066079000688,0.3075660699121193,-0.14950501229882995
10,climTP_lt5,0.0925813202358261,0.16023760514974084,-0.1873728192977855
