t_unit,lt,A) all,B) no snow,C) no evap
30,true_runoff,1.0,1.0,1.0
30,trueTP,0.5564133550979095,0.6102165413005486,0.5148379953199234
30,climTP_lt1,0.14358719417783083,0.11319413590279137,0.054498641105504064
30,climTP_lt2,-0.014959854626716451,-0.0891639131502322,-0.05055909425666427
30,climTP_lt3,-0.04611129938984937,-0.34517437497341996,-0.021568296048980473
30,climTP_lt4,-0.06825251499874407,-0.47320936488568277,-0.0024934555925226753
30,climTP_lt5,-0.12707993072039891,-0.5898672861760785,-0.019919878179602835
