t_unit,lt,A) all,B) no snow,C) no evap
5,true_runoff,1.0,1.0,1.0
5,runoff_clim,0.37826112811016,0.37826112811016,0.37826112811016
5,trueTP,0.6637675317389844,0.6911515666087289,0.6621082737677453
5,climTP_lt1,0.6599233128325861,0.6863683446959878,0.6316620097546987
5,climTP_lt2,0.6393789456792014,0.662793099765152,0.5253784584295327
5,climTP_lt3,0.5934270054737636,0.6154249915635884,0.3669905284081427
5,climTP_lt4,0.5307031856006713,0.5528716897306867,0.3176668906218775
5,climTP_lt5,0.45282897328480876,0.46805172976778786,0.29501009198635186
