day_of_year,P,P5,P25,P75,P95,T,T5,T25,T75,T95,S,S5,S25,S75,S95,E,E5,E25,E75,E95,P_Q75,P5_Q75,P25_Q75,P75_Q75,P95_Q75,T_Q75,T5_Q75,T25_Q75,T75_Q75,T95_Q75,S_Q75,S5_Q75,S25_Q75,S75_Q75,S95_Q75,E_Q75,E5_Q75,E25_Q75,E75_Q75,E95_Q75,P_Q25,P5_Q25,P25_Q25,P75_Q25,P95_Q25,T_Q25,T5_Q25,T25_Q25,T75_Q25,T95_Q25,S_Q25,S5_Q25,S25_Q25,S75_Q25,S95_Q25,E_Q25,E5_Q25,E25_Q25,E75_Q25,E95_Q25
1,28.163422850179636,5.256354529026402,14.00010891455867,39.035143271058395,62.255767351462865,273.78058832764356,265.4927439319722,272.7061804546706,276.17322849297335,277.40309182906464,24.252842344350338,0.2073170731707317,0.8219512195121952,16.432317073170733,154.0821951219513,1.8975143568962527,-0.7640955394861725,0.4984958446388038,2.9898193769626786,5.588633871226049,43.17873377151104,8.202173485007357,19.580022611351794,60.30702961636781,95.6184191428894,274.24768511883536,265.59118928872607,273.0767916806311,276.8407239038002,277.88645815247907,19.442290397447056,0.13333333333333333,0.9833333333333333,16.370833333333334,116.11916666666674,2.1273071361070595,-0.46114689341938925,0.778415761739652,3.1916039179111126,5.618172279488719,9.505234454829777,0.6023052257895967,2.350960081611559,13.46207749733874,27.197363711128364,273.1720019894349,265.1798378643104,272.21609773946494,275.41090867807645,276.7302793639995,19.542302485252872,0.005555555555555556,0.26666666666666666,9.177777777777777,138.09666666666672,1.396361800783004,-1.108557762939868,0.027353409386749454,2.4209996152901727,5.124181998791275
2,29.99203079466269,5.768464831511758,14.940115787234147,41.53367234418997,66.2000187081656,273.64729961475183,265.31441263871005,272.5961978673144,276.03646257535263,277.2728106940805,24.669167250419243,0.17073170731707318,0.7585365853658537,16.708536585365852,156.89682926829275,1.9419230884916934,-0.7275029867919193,0.5425271328622407,3.0438961292869133,5.613731844224016,46.94640555673412,8.583642963069327,20.854445120998186,66.97362534392252,106.26772755535424,274.6951768489769,265.98386586071973,273.5862076572746,277.2409904978356,278.3485804791725,30.35557489604487,0.6333333333333333,2.3444444444444446,31.291666666666668,162.32444444444454,2.3364334888554397,-0.36527883439874764,0.9934723826926448,3.4565529330284623,5.771481227964149,10.557850184626215,0.4495155440654384,3.045124283497043,14.800481215572908,30.636007227667786,272.7350389660965,264.96475515074275,271.83477181408057,274.8895824720016,276.2888513424634,22.710189638587334,0.03684210526315789,0.3368421052631579,10.632894736842104,159.99210526315795,1.344682380242385,-1.1585883334630118,-0.019980430261174745,2.3585635717568074,5.07273757525549
3,29.68407300442143,5.625356386056421,14.773436225272562,41.16490429134942,65.45051465595914,273.513640348944,265.1171758669861,272.49070403311947,275.8945602757428,277.1384402116389,25.040800059436627,0.13902439024390245,0.6878048780487804,16.846951219512196,159.71487804878058,1.9415606853626963,-0.7052356618883413,0.5609181984061193,3.0363533240977367,5.548739517529774,45.05238356959709,8.20937577278273,20.515340676073546,66.76763104145334,100.52027317890335,275.04250173661643,266.2094774985035,273.8911664940945,277.61379733889237,278.71937770122315,27.338269993230824,0.34444444444444444,1.4666666666666666,25.28055555555555,158.8822222222223,2.5174548278582987,-0.36226928724651236,1.1223557059901519,3.7258708773055584,6.001385991749024,12.658394930196293,0.8328787246588856,4.358673310427859,18.843943061457992,31.533531988491866,272.71207669018423,264.73438711535357,271.7935211591275,274.90508665993804,276.3400000090239,24.11597040905135,0.10769230769230768,0.5692307692307692,10.305769230769231,168.67576923076928,1.6303835822813062,-0.9683449676129214,0.21884383118085265,2.713009044355172,5.328229831046359
4,30.804662927201683,5.607983531573029,15.497423378704289,42.61945490311976,67.9645545287732,273.42440454472205,264.9442072803579,272.42071388528024,275.81413585918307,277.06379742167513,25.41914814578955,0.1048780487804878,0.6024390243902439,16.940853658536586,162.7825609756098,1.9470144415971122,-0.685429079359119,0.5728926350215959,3.0396633258656696,5.516372399419772,42.926691380081095,8.209462058257902,21.576472072837124,61.947540445058,100.98293779762389,273.8939562136543,265.21499547692616,272.7562915389622,276.44524601228017,277.59455375619586,29.92382004418558,0.11538461538461539,1.0153846153846153,31.225000000000005,162.6226923076924,2.2585614295750465,-0.35754806114936105,0.9670604147332003,3.353088096458306,5.558176977270686,13.020078090637188,0.8333045032230476,4.7089719733856095,18.886131305079218,35.192654566050386,272.6499394422512,264.423937085761,271.7456791472801,274.87800197036773,276.29417077588374,24.80879336068631,0.1642857142857143,0.6714285714285715,9.896428571428572,174.66821428571436,1.7550215061768308,-0.876991663892046,0.32887048019577597,2.8364115047713105,5.524984199967338
5,30.962928770299214,5.580271285021234,15.524992636499068,42.94776011932071,67.90947308036206,273.39296913703566,264.78841927244406,272.39061644854206,275.81604405564804,277.0512723357565,25.76517013734106,0.1048780487804878,0.5292682926829269,16.943292682926828,165.7623170731708,2.02808551875089,-0.6176118837063721,0.6576990160193462,3.1255778502842455,5.575790520938855,44.07408663460966,8.215036749062548,21.372048334140658,59.383715237553766,92.02664613175581,273.90698495298653,265.0739120963053,272.7440911606178,276.50652002153845,277.65825250976394,27.363851718885993,0.06875,0.6499999999999999,27.065625,153.28812500000004,2.1988812077142508,-0.3890117222250986,0.9122541344118996,3.2737182137492016,5.503219739225835,12.974422394194189,1.2384271515746996,5.316601569936224,18.367463983680945,34.46350956436745,272.7133945661489,264.4517240260146,271.82787119928105,274.9432024334384,276.325876619799,24.804986945169713,0.21333333333333332,0.6933333333333332,9.565,169.78533333333337,1.69074802962393,-0.8789158678692619,0.2967891040198157,2.7467885608915865,5.372349912371615
6,32.009159126907726,5.603407555406096,15.835637594552107,44.49834087699695,70.3975589968799,273.42128756859154,264.82827487401977,272.42437609461496,275.8445323990261,277.078481375759,26.100982827060644,0.13170731707317074,0.48048780487804876,16.928048780487803,168.7271951219513,2.052979632582911,-0.5572512027941926,0.6979462123100583,3.135053542546888,5.576854576872018,48.25182334654912,8.486250820353442,22.311892303733107,64.36806226051866,101.05354725664962,274.3512573801519,265.5961856834932,273.2575087072987,276.9242973155764,278.1203684779233,20.599799825935598,0.07999999999999999,0.34,12.834999999999999,136.23100000000008,2.2833767665579594,-0.33708838590048357,0.9567230316376483,3.3983849644146815,5.611979535084289,12.701957122884357,0.8314989681080299,4.669362738643266,17.140824892302692,30.629753873904814,272.2861196797234,264.17053515153935,271.43852334458444,274.4671949723558,275.8265319135483,25.333788801856688,0.2733333333333333,0.8066666666666665,10.925000000000002,167.59400000000008,1.538702655607758,-0.8942049126577152,0.1913512827765565,2.517755489920193,5.209043233609283
7,31.902379755593373,5.525899652466531,15.801979083098193,44.19796134306889,70.49130779722356,273.4472251697313,264.8714048605882,272.459130062361,275.86069762507407,277.08397475412227,26.425491944214482,0.16341463414634147,0.4609756097560975,16.839634146341464,171.68097560975616,2.0627265628932063,-0.5400513762632995,0.7195608424525414,3.1301544179071974,5.576898810372792,45.90240384502589,8.054836130805658,22.544769770490618,63.754389796824654,103.2206547151608,274.7178814382547,266.03261103297996,273.7504106465555,277.2014462764643,278.37087143069516,23.39412967798085,0.13,0.42000000000000004,18.362500000000004,146.45350000000005,2.205938894213327,-0.3072524063354666,0.9493396509502631,3.2643999399053896,5.39278389151748,8.637511080375617,0.3812943591065016,3.48044799584152,12.446333315807873,22.106886971292084,272.321300581864,263.91558547895636,271.48466431077514,274.585401502293,275.85487788353964,22.275502994931657,0.12941176470588237,0.4294117647058823,7.320588235294117,158.4782352941177,1.5130439416155093,-0.8681712350894232,0.2058843888772752,2.451258400559371,5.135111625697235
8,31.812405235597115,5.478169816322817,15.544282938080126,43.980493725838365,71.24738019810077,273.517811128448,264.91817648977616,272.5338021253856,275.93601453703786,277.15437817583387,26.792274300027596,0.20243902439024392,0.5,16.76768292682927,174.61097560975617,2.116209985863172,-0.48536790486024156,0.777608667042387,3.1828817764452,5.633513177322842,43.62275672494059,7.833810808767988,21.135705351326227,62.82139891955184,98.56402638995598,274.1276393799294,265.32286123778914,273.18956337037093,276.61959283477,277.76770123184747,25.886771105308963,0.2222222222222222,0.5333333333333333,20.669444444444444,161.60833333333346,2.1262277101354083,-0.3596502652977191,0.8848247559305924,3.1669251428597365,5.269495896782584,8.128254380346448,0.37375451531456616,3.4807348228743713,11.911242354966594,19.556302359156376,272.0056664096138,263.4623849638676,271.1667043596058,274.30053840181546,275.5778660831573,22.24167050632263,0.15882352941176472,0.4294117647058823,8.20735294117647,156.78735294117655,1.5378253909644466,-0.7658327066065147,0.29063164424925425,2.4215463966323147,5.0660841229677365
9,31.147381946401648,5.060285272059828,14.782293247002254,43.22003535903037,70.8019292782057,273.57275881941814,264.96237370084185,272.5879558896031,275.99012924812644,277.19106575759076,27.131775244645397,0.23865853658536584,0.5682926829268293,16.616463414634147,177.44365853658545,2.1600054589710296,-0.4507036883153995,0.8296474648889084,3.2216516671360873,5.657920046459789,42.777340463539204,6.524143438090711,21.15764852047378,58.09975943898151,93.77216351808124,275.9047992219832,266.9511869274436,274.79481265139543,278.4977056884514,279.66199839811634,22.949366598974954,0.0,0.08888888888888889,14.358333333333333,156.19111111111118,3.204585926778012,-0.049349270003038175,1.6004480796193423,4.625939700826841,7.05190803086872,14.396929584318409,1.1993712264742205,4.299488443192393,18.286299905187857,26.4331586360109,272.10086650120866,263.6395778200983,271.2667098368869,274.37402059710377,275.5803583827352,23.627687119234118,0.19906250000000006,0.50625,8.4375,168.2053125000001,1.5736054308967402,-0.7160699748454173,0.35408620933078727,2.424713903844847,5.0955098511874315
10,30.429282240525815,4.709134424128339,14.030501395881545,42.2772832838548,70.71021393086879,273.4713536048761,264.8370434174237,272.49414621080217,275.887880654613,277.0997712945847,27.535467745016874,0.2825609756097561,0.6829268292682927,16.598780487804877,180.21865853658542,2.161524888853147,-0.43295373905320356,0.8435134077175702,3.213171717454869,5.639541088297255,38.73721589648894,6.182970972390649,20.873501434866128,52.867401793688785,91.94663837220386,274.7684635665791,265.71375183905786,273.68253115431605,277.3341406189592,278.53205662905185,22.0048065511512,0.2090909090909091,0.5363636363636363,12.720454545454546,149.83818181818188,3.044605645258711,-0.1278144991370828,1.4959686000679915,4.394128590362282,6.848361150678053,13.259867097164541,1.2650638913970604,4.415009834243923,17.5862653692893,27.883952986401365,272.22972044102966,263.6181265847164,271.4057276542342,274.5378067203987,275.7150473384575,23.81634413556545,0.216764705882353,0.5529411764705883,10.186764705882352,165.78058823529418,1.6347102337859152,-0.6398246594894955,0.42940890340790533,2.4834240632345543,5.094093540439616
