day_of_year,P,P5,P25,P75,P95,T,T5,T25,T75,T95,S,S5,S25,S75,S95,E,E5,E25,E75,E95,P_Q75,P5_Q75,P25_Q75,P75_Q75,P95_Q75,T_Q75,T5_Q75,T25_Q75,T75_Q75,T95_Q75,S_Q75,S5_Q75,S25_Q75,S75_Q75,S95_Q75,E_Q75,E5_Q75,E25_Q75,E75_Q75,E95_Q75,P_Q25,P5_Q25,P25_Q25,P75_Q25,P95_Q25,T_Q25,T5_Q25,T25_Q25,T75_Q25,T95_Q25,S_Q25,S5_Q25,S25_Q25,S75_Q25,S95_Q25,E_Q25,E5_Q25,E25_Q25,E75_Q25,E95_Q25
1,29.290623113030904,14.765305611072938,21.109059860601732,35.912091347074224,46.77391342253096,271.63841361562817,268.7039575558353,270.8507831963682,272.8750688796048,273.4786465035531,58.73999568314267,6.025853658536586,12.080487804878048,82.6390243902439,173.21219512195114,0.779232332680093,-0.7586275782149811,-0.021778805674595933,1.4496888663147125,2.704090488178156,40.934263607581364,23.251575978281743,29.415013751741196,49.588153334802996,66.0971715680496,272.8200831862373,269.8849662649989,271.9224949319655,274.18484957697956,274.824210122492,52.140796460176986,5.4,10.8,74.97999999999999,141.6219999999999,1.1607993815847515,-0.40271919124066236,0.33159057789667806,1.8763347169190425,3.0759719060719055,11.961853699517821,3.746820173010999,7.311456592081447,15.65939759364487,21.812496590430445,270.99419463417513,268.09628309275416,270.25066295444094,272.1463953631817,272.7502059842084,54.83447304907484,5.076363636363636,10.731818181818182,75.87727272727273,173.12909090909082,0.17822518556452682,-1.2890243152179666,-0.5653839708462299,0.7885727819511399,2.044010120492388
2,29.91754990965152,15.044876711634327,21.504294837496918,36.722967081898815,47.83022705742391,271.48011195832,268.52470903886336,270.7195753105426,272.702208072427,273.2989681403815,59.8811785020505,6.119024390243903,12.239024390243904,84.48048780487804,176.4917073170731,0.813264589616257,-0.6920136151237445,0.027491266814778183,1.4657594300605281,2.704888667129194,41.44988074129036,24.09652790763086,30.64334679036704,52.23356926993367,68.26159845386339,271.9287203131767,268.99864675983383,271.1333148783392,273.20247565385,273.83036197306467,66.59541432019309,8.916363636363638,17.718181818181822,96.47272727272728,172.0654545454545,1.303817195375977,-0.14390798910478225,0.5428023307751195,1.949058030697632,3.1056089063776438,12.548044975689896,5.151617772970751,8.181098695556678,15.97551019690539,20.42890096463034,270.82259894903854,267.8547819549948,270.06984477130476,272.0074649571946,272.6007179409841,49.89978929624947,2.4114285714285715,6.923809523809524,70.28095238095236,166.93142857142848,0.20310438343720452,-1.2357614603547264,-0.5285450304889059,0.8046298119154519,2.0254141695893404
3,30.287855703572948,15.302000265207875,21.75210502424183,37.116636426014104,48.59248132485719,271.3708401219759,268.3795804584108,270.6338496969368,272.58619394372397,273.17201950259977,61.18355277358083,6.236585365853659,12.514634146341464,86.56341463414634,180.03463414634138,0.857952790817978,-0.6245580123143184,0.08600355154797101,1.496172587585631,2.7236751508639965,45.19178881803743,23.4973482771916,32.02355072506249,52.83093592821141,67.95906642713645,272.0427310879849,269.0247113205155,271.24293834943364,273.3388140685407,273.9367832272813,67.10265486725663,5.48,9.92,98.62,196.78999999999988,1.1724376469584048,-0.2989155656984808,0.4039599163968865,1.7988681146872938,3.0415505092698965,13.790648577096517,4.037851620522594,7.698534589126137,18.825613397128407,24.711074780785793,270.8079224509489,267.82524764093614,270.0771461169011,271.99116921238453,272.5923265643082,49.78402654867257,2.4750000000000005,7.1800000000000015,70.115,162.04699999999994,0.3105541453529423,-1.1494922140647188,-0.4417463729634227,0.9186561255024295,2.155110652130215
4,31.544472498005035,16.201764551790202,22.747937247064726,38.51976624873735,50.50387360788725,271.27333812775726,268.22416778083164,270.54163460747844,272.50592791540123,273.0937492436602,62.53200949708612,6.374634146341464,12.807317073170733,88.71707317073171,183.74829268292675,0.9287292375868083,-0.5578054593125226,0.15557415420692633,1.5723352827490873,2.785724016476347,44.24053402498121,25.05917753368659,33.298209207873995,54.12354431075351,68.07652804863699,272.32894179773643,269.1272529676117,271.4838302939617,273.74005444173,274.32372965807235,60.65427728613569,5.44,9.666666666666664,89.49999999999999,175.2577777777777,1.4919939171838454,-0.09585255508880336,0.6583899990506116,2.1926743242323186,3.488169536279628,9.776076916726552,3.583578780242803,6.07378277084908,14.300371176956583,21.42381865905136,270.5698234926863,267.5153388992856,269.8569554009923,271.76124507307895,272.364505594713,51.293649141072365,2.3164705882352945,7.076470588235294,71.47058823529413,172.83058823529404,0.2633243578044639,-1.1772353193438594,-0.4646087329111137,0.8725523882202457,2.0473394754310568
5,34.510257748724115,18.086748899113726,25.146124582417258,41.95974860300842,54.51262049217564,271.2295696974181,268.14297071724667,270.5102937583228,272.4678087194808,273.0567119652872,63.99812216706238,6.538536585365853,13.12439024390244,91.05365853658536,187.8097560975609,1.0028384032510083,-0.4785118835568154,0.23227580210823678,1.6450212737758831,2.855482741461375,52.00798826643573,28.99442382266972,40.28225892835384,60.976396756230166,79.47951214884142,272.8218022871997,269.6480825976492,271.99353045028954,274.21542223539643,274.7799545954259,45.57274336283186,6.4719999999999995,10.139999999999999,64.64,119.71599999999997,1.3592244175300006,-0.19549392997545237,0.5441634643691933,2.0242471730684715,3.3209979170530275,10.47411369880855,3.1465372286748297,6.035600169736544,14.472157830455936,20.26145316790783,270.46021324519893,267.42118865496946,269.7767732233806,271.62826413311683,272.25329399160404,55.27699115044248,2.74,7.811111111111113,77.97222222222224,183.501111111111,0.32572413032078723,-1.122005073344848,-0.428537093186192,0.9478339250907106,2.1403232334106947
6,35.56952399451133,18.974680991986233,26.06533911585938,43.05812205016878,56.00083432524163,271.2277087651816,268.13370960672245,270.5257447014081,272.4618365153481,273.0586201405703,65.42844808979063,6.69219512195122,13.397560975609755,93.28536585365853,191.86390243902432,1.0421375007723146,-0.44197847679942126,0.27024835458320084,1.6870242630292802,2.894786266159977,50.078011603398295,28.922312634008563,36.02241321578771,60.20329035870902,78.52776723258258,271.70542430088057,268.6496689755247,271.04783799291823,272.92637909576183,273.47860256921246,75.08318584070797,15.346666666666662,24.733333333333334,97.38333333333333,190.81999999999994,1.0754118632770864,-0.3400692770506608,0.31900492826131505,1.6817533622946697,2.9283432289573947,10.804342727919968,3.8400666340044696,6.737701378152931,13.854201866251547,18.809179647469723,270.4857502343417,267.4430901075609,269.81607397533594,271.6489367978813,272.283235505564,58.62999534233815,2.615789473684211,7.305263157894739,82.83157894736843,197.19473684210516,0.4235334841250718,-1.0518679189381455,-0.34780495811166007,1.044777234492224,2.3059641648820812
7,35.4857923130813,18.864039681435063,26.087798504660135,42.87729708697257,55.70631421732839,271.23150256708334,268.124559637355,270.54459297781784,272.4584177733051,273.06106071259074,66.80632419598533,6.842439024390244,13.641463414634146,95.44634146341464,195.8848780487804,1.0451841021028367,-0.4229724092689312,0.28869934711528183,1.6825208393564448,2.873939643170482,47.346343130431976,27.049452039618817,35.90353134479767,56.51277865051336,74.02250884733164,272.69543009238856,269.63010739297783,271.95014000792474,273.95880496201687,274.5981933745876,88.47054361567635,9.668571428571429,17.15714285714286,126.67142857142858,252.30857142857138,1.2980258052135725,-0.23003244227418704,0.5296039630517207,1.9550139588817885,3.154027285153521,13.024757087810805,4.10568427979171,7.316612445565083,17.51433649547698,24.387304364612426,270.68054024469177,267.68616654941843,270.04412682179026,271.8090342759516,272.4421140151601,54.59632044713555,2.805263157894737,7.9105263157894745,75.74736842105263,183.0715789473683,0.4216287819309936,-0.9948671135306384,-0.3084110311714032,1.013248880014439,2.2371136522959705
8,36.623894489439124,19.656241067534467,27.001203947462912,44.175972917400536,57.23017521545377,271.241096815118,268.1135443057752,270.56198604789546,272.4722858463084,273.08090075202733,68.20127347291172,6.993170731707318,13.88780487804878,97.64146341463415,200.01170731707307,1.0246172288759716,-0.4260090400222018,0.27960368736261526,1.655044806328087,2.817858775271694,44.23345428138274,22.803814751070306,32.004693422113846,55.05482311750075,72.0402168437523,272.1999342800947,269.1039284814017,271.5339371606738,273.44074727974527,274.0445241597154,71.48652900688299,8.675555555555555,16.3,101.32222222222221,199.31777777777768,1.3071864851200576,-0.14669977391544992,0.5606074656863395,1.9513883645586736,3.070964710996117,15.59033717204123,5.378751711100396,9.55771314409067,18.65290998566572,27.041045091366563,270.66730182271897,267.6218393714909,270.041037015011,271.8157327350886,272.442944147106,64.3774103400093,6.278947368421053,12.621052631578948,90.60000000000001,197.33999999999992,0.5038560902339644,-0.9100136565594902,-0.22905621287218417,1.0897348306237835,2.320744504591307
9,36.8383651707458,19.666688658745816,27.113514599153344,44.48176860868773,57.6398880222135,271.27720905293614,268.14730899543576,270.61427054228704,272.5011132856109,273.119764916102,69.59609324411828,7.2024390243902445,14.165853658536584,99.74634146341464,204.10731707317063,1.0410907262136682,-0.41480106940467887,0.2940927123441884,1.6748485582956116,2.8342667705841103,43.758717405956816,24.81755844391038,31.47917230508803,52.917567958500115,70.04787303002004,271.6087362375802,268.50047752606383,270.98624677385783,272.8122362182404,273.4103297984432,59.092723697148486,4.182222222222222,8.755555555555555,82.94444444444444,189.6133333333333,1.1665870614406841,-0.23708184163351373,0.44818884670456044,1.781939271431552,2.8948384260545783,13.43457615392586,4.513079050319828,8.258254150332156,18.523072760329374,26.50706438234915,270.3298374835214,267.24152449664706,269.7191269532051,271.4772534947293,272.10683907320316,60.89565950273916,5.938095238095238,11.752380952380953,85.47142857142859,187.00666666666658,0.4300848285871066,-0.963432628732137,-0.2922713695357467,1.0143969897297445,2.213835416024046
10,36.36450403785697,19.3224137887228,26.704371577158867,43.960919133732965,57.0779192759582,271.08931054661946,267.9316915529359,270.4315583460333,272.3121464334671,272.9382998926341,70.99997841571336,7.446829268292682,14.495121951219511,101.84146341463415,208.19609756097555,1.0433715761867024,-0.3911136656121749,0.31073744555601335,1.6671114242215472,2.7981354689515037,43.49177344144521,24.95764200933457,32.51915067431942,52.37935933747404,68.93165269642877,271.56567527584366,268.4016623238308,270.93773225433,272.7890231166609,273.3797326867022,59.04756637168141,3.9749999999999996,8.4625,85.0125,183.08249999999992,1.1365419772725467,-0.22988450236410032,0.4524042454960713,1.7490310641947229,2.733368601337053,12.970964744731779,4.3869286708364665,7.493220478471128,17.281026037471946,23.711422106777043,270.1566439119685,267.0446017788777,269.54972172722927,271.30129211058573,271.93697251147523,62.788938053097354,6.013,11.850000000000001,88.28500000000001,193.54299999999992,0.4368378283127126,-0.9472080673320046,-0.27568781205061565,1.0087393260796251,2.2156542312439833
