day_of_year,P,P5,P25,P75,P95,T,T5,T25,T75,T95,S,S5,S25,S75,S95,E,E5,E25,E75,E95,P_Q75,P5_Q75,P25_Q75,P75_Q75,P95_Q75,T_Q75,T5_Q75,T25_Q75,T75_Q75,T95_Q75,S_Q75,S5_Q75,S25_Q75,S75_Q75,S95_Q75,E_Q75,E5_Q75,E25_Q75,E75_Q75,E95_Q75,P_Q25,P5_Q25,P25_Q25,P75_Q25,P95_Q25,T_Q25,T5_Q25,T25_Q25,T75_Q25,T95_Q25,S_Q25,S5_Q25,S25_Q25,S75_Q25,S95_Q25,E_Q25,E5_Q25,E25_Q25,E75_Q25,E95_Q25
1,23.315240798910267,16.854752311187603,19.42559288947522,25.510108364910387,33.75253384557071,273.7417070827512,271.6589341935595,272.9798912388791,274.5211717691292,276.0667336451972,14.353455284552846,0.8652439024390244,4.489634146341463,16.86890243902439,45.075609756097556,2.9259127665617384,1.4772218639387498,2.2616621129848014,3.564570296343656,4.448128591450378,35.799395963283644,22.505831809931358,27.781727843256817,40.81139166278626,53.23882243772072,272.42770101160227,270.29494024584494,271.5012463526332,273.3125764021555,274.91557957783897,15.068333333333333,1.57,5.4399999999999995,17.9,42.2,2.6397381972446317,1.3964540372023384,2.0542516916568654,3.1960421002754966,3.925140533929267,5.177424411965287,1.9139470119903192,3.2699471285595125,5.499492078003536,9.591615863597642,273.810908482446,271.7741549596249,273.11461861154066,274.5360977251766,276.0540379758551,8.104710144927536,0.21086956521739134,1.8902173913043478,8.79891304347826,28.8945652173913,2.8920309041180774,1.3225466089197202,2.1657727232295723,3.5756477851629525,4.575038106259282
2,25.441421214108658,18.40472322230981,21.18125291970549,27.868365382179306,36.85094070478109,273.6457304712685,271.57379785459426,272.88907686971584,274.4210012115767,275.964965004088,14.643766937669378,0.825609756097561,4.454268292682927,17.23048780487805,46.19146341463414,2.9053754021422047,1.4655439831314978,2.250153009655786,3.5411039583509245,4.415373443061524,36.04714015352906,26.747670673762308,31.944132749291345,40.811651171345574,56.15011956388298,273.3520618736737,271.26362107959727,272.5159674155382,274.1749170136696,275.7547684786918,16.66820987654321,1.213888888888889,5.361111111111111,19.48611111111111,53.31666666666667,2.472302946454652,1.2246046749010704,1.9295419505574196,3.020028516870949,3.7370711803942718,6.332796144057211,3.54722838653901,4.541127691462708,7.094649537162704,12.823372554207376,273.5134234404273,271.5003572416847,272.84038261772827,274.22153761460766,275.7339781438637,8.387626262626263,0.2568181818181818,1.975,9.156818181818183,29.46136363636364,2.923165836191738,1.3381360426867914,2.200895244275072,3.6110871587390445,4.611510070577025
3,24.67091562318551,17.84348719055986,20.52847956039663,26.941702616816684,36.03142549913765,273.54833947509184,271.48331022913703,272.79888131633317,274.3167194206248,275.86427013128923,14.878048780487806,0.7798780487804878,4.379268292682927,17.50670731707317,47.30487804878049,2.8877145132723685,1.467092867933549,2.2382702961412217,3.511457829610139,4.388383671232341,37.281968699804644,26.188787313281495,30.37621471274209,40.80363730559603,56.1250523530466,273.4445310229631,271.33395857973113,272.553103585732,274.30779893911557,275.9235949825335,17.227160493827157,1.4055555555555554,6.324999999999999,19.805555555555557,48.738888888888894,2.6155832196371662,1.3747031708525637,2.0526880235614593,3.1570020793238833,3.8946074797046086,5.959375998658874,4.094499670566064,4.6359172786839515,6.109526638925399,10.49382912631696,273.1938989138879,271.17818613227,272.5217093576356,273.9023152762587,275.4143132916463,8.78425925925926,0.2976190476190476,2.0107142857142857,9.507142857142858,31.064285714285717,2.988413326276867,1.4161037815778132,2.265532188510033,3.673163963419392,4.66741216420799
4,23.57586738998387,16.61223333182628,19.322582576692543,25.909426022835692,35.15823126829793,273.50927468841235,271.44487427834764,272.7556304132545,274.2754111421465,275.8257816774159,15.068224932249322,0.7146341463414634,4.2439024390243905,17.71890243902439,48.40609756097561,2.824211486346035,1.4308883973284685,2.1829221112613495,3.442568557510188,4.29609551352417,31.59101883336634,20.58356950940921,23.91161796332831,34.88835287245915,50.36674357933629,273.4136092092055,271.2734713061792,272.52193939916555,274.2749567017089,275.88378033492313,21.731944444444444,1.3225000000000002,8.0125,25.672500000000003,61.454999999999984,2.6902378406794076,1.4658640045930675,2.1221820594341,3.23591530805584,3.9874513358632244,9.069337098236424,4.482704256870736,6.411256168439054,10.26611140860779,17.486635400847895,273.1264323845534,271.09880760927604,272.4477541423058,273.83764657770564,275.3467049301314,8.775529100529102,0.3214285714285714,1.9321428571428574,9.394047619047617,31.29523809523809,2.9768165731311687,1.4595338702080205,2.274406241561659,3.6504229952866103,4.6001507142398586
5,22.947844652998793,16.09618169720703,18.77063733923844,25.25625364070621,34.201358716132354,273.4667483759453,271.38686685677357,272.7104371223452,274.2384135478564,275.7906588613305,15.209552845528457,0.6676829268292683,4.083536585365854,17.84512195121951,49.418292682926825,2.8925089266281003,1.4975845663400495,2.2523203156592464,3.507721787910929,4.364461582058802,28.631782969425863,19.25225256562113,22.413373377741852,31.797334378541446,45.12919871602844,273.5770838588928,271.47448045557826,272.7048953388937,274.41890405335107,276.03626773538025,11.224382716049384,0.5583333333333332,1.5972222222222223,12.677777777777777,40.26944444444444,2.975939032723841,1.657504262741559,2.3366027508942198,3.5746455764438725,4.404104802776982,7.515635413889708,4.1512907208476975,5.307441295802437,8.272709223351837,14.540619383246112,273.2545890373794,271.1945982355994,272.57096200994056,273.98044216500676,275.48500190255305,12.104292929292932,0.4681818181818182,3.8556818181818184,13.561363636363636,38.09431818181818,2.9250209098566198,1.4476860993127283,2.2503441260202632,3.5683817180808632,4.496634996700924
6,25.470279518524222,18.215906038014285,21.089536930870604,27.950007066813964,37.203394153893704,273.51547107625373,271.4374023838136,272.7639317009896,274.2866357463754,275.8274727462257,15.304878048780488,0.6457317073170732,3.9146341463414633,17.890853658536585,50.23170731707317,2.9836820531820227,1.596164447978254,2.3492090865566877,3.593812152346696,4.450927413663359,37.88546834650068,25.13519223740491,29.26784648150625,41.316525046703234,61.47519091077654,273.17274272493586,271.08433724558756,272.3771138369006,273.9550735602535,275.55495395998776,9.428472222222222,0.6937500000000001,1.25,10.1375,33.21875,3.1850175857628678,1.8497495333958431,2.5968397584189544,3.770339446144244,4.591714549680706,5.468305231204327,3.6260812841057195,4.049754166986557,5.6714199556364235,9.98752479882155,273.1932889950147,271.12689328484424,272.4898359948274,273.9319228405732,275.4319024790056,12.394082125603864,0.40217391304347816,3.317391304347826,14.069565217391306,40.725,3.0454962018950735,1.5565070531974081,2.364425408769606,3.696589714701302,4.6274912136472475
7,25.58347559712467,18.46949321159697,21.275720960219456,28.06687070570391,36.98867676058511,273.51862497166417,271.4409279671479,272.77057820314917,274.2849632804762,275.8198354501329,15.37371273712737,0.6451219512195122,3.732926829268293,17.9,50.958536585365856,3.013188726631743,1.6231570878399317,2.383098802442574,3.6243246881021665,4.476360775056342,37.19805461722739,26.807351326426797,31.90927177860758,42.19635018789548,58.1764672275786,273.897143866665,271.8061749261622,273.10697090334116,274.6885260568254,276.2842273703142,9.203333333333331,0.7150000000000001,1.205,9.124999999999998,32.87500000000001,3.2705730850662937,1.9475071820329084,2.6821620447629235,3.8701010053360725,4.68593248677155,2.416963808462472,0.8873322061380778,1.2042172385957854,2.836039398063158,5.483425208827056,272.7546513601988,270.6791088257714,272.0560590357237,273.48949167921535,274.98381833537115,10.371944444444445,0.41000000000000003,2.4999999999999996,10.6925,37.85875,3.10174387100773,1.6018216099863198,2.422396154693087,3.763989801325677,4.664971761034029
8,25.629745649910518,18.57879703042668,21.360558897131867,28.05345296150216,37.11850144742076,273.5728621039971,271.49354451068035,272.8228559059641,274.3429436732286,275.8689773774902,15.507723577235774,0.7414634146341464,3.6719512195121955,17.965853658536584,51.62439024390244,3.069079455446716,1.6862585681527174,2.4485787891559783,3.675606323974111,4.523558367639633,39.83239563317794,28.723368535764724,32.187640236538606,43.56920349732246,61.76605383719058,274.0041863365227,271.9881562455189,273.2051614363843,274.7871831442484,276.4136201115124,16.743333333333332,1.105,8.27,18.64,42.24,2.9686632752901727,1.724331974014865,2.4260092026250475,3.5276722530429923,4.278232852510092,2.561374408397522,0.9471096593210803,1.320079600280602,3.3180131596297384,5.564518122909657,272.8016650083206,270.7183829368769,272.0955061393739,273.5474675911259,275.04038898904116,10.100277777777778,0.4,2.1975,10.342500000000001,37.605000000000004,3.2155890563177962,1.7100307065446614,2.531369780780459,3.8819068738489735,4.798023251270782
9,24.772189210154043,17.869216844983416,20.55581751121951,27.170722689970873,36.07701953450042,273.5995327684798,271.5206756236193,272.85034232848335,274.36783301451993,275.88981687424956,15.602845528455285,0.8408536585365854,3.6786585365853655,17.947560975609758,52.08719512195122,3.161175419639601,1.769684217248845,2.5326276406920503,3.770423235185198,4.629071604790639,40.271869755156494,28.72219599141372,32.185638833355945,44.63646826855865,57.27528207759759,275.2088821760489,273.13983213146975,274.3769663738275,276.0171683564524,277.57247476060036,20.44555555555555,0.875,1.9949999999999999,23.275,80.76500000000001,3.8251957236316656,2.412119999209666,3.180073949232777,4.426603877203238,5.373939373746046,3.15778800625909,0.9966550118260774,1.5273316046837657,3.4423745807167334,7.820259006807563,272.5572277879545,270.4741702642359,271.86052999457223,273.29743412848825,274.78893950160904,12.741388888888888,0.46375,2.50625,14.397499999999999,43.7675,3.1548291076891317,1.6749205387652044,2.4917856280482242,3.800589537497257,4.7024352422627915
10,25.588325026953335,18.687906753658602,21.349199320828518,28.084546268872444,36.786812143160546,273.531214266108,271.4535532741089,272.7847089951123,274.29655940949857,275.82087255771796,15.808197831978319,0.9310975609756097,3.8134146341463415,18.0609756097561,52.635975609756095,3.1908009510255533,1.801567892357112,2.5597769754290085,3.799919027704636,4.666025316051312,40.73953245282936,29.347587895568964,33.38763804441993,44.973814445471476,57.32911976994106,274.74453020961033,272.6821609517624,273.93069591905584,275.53408238384293,277.1280924761131,18.066666666666666,0.7541666666666668,2.3333333333333335,19.791666666666668,70.60833333333333,3.5085422761954996,2.068404499831256,2.8529269254123184,4.136242646483885,5.03368886275767,3.624798940364722,1.741492781533446,2.177922622847411,4.069431696753302,7.502676585573584,272.34145010039504,270.25030502828156,271.65256985624546,273.0835070186481,274.5808602882172,15.26777777777778,0.5212499999999999,3.8362499999999997,18.11625,47.61125,3.086144558227441,1.6362702675772405,2.4333102152216712,3.724325246399708,4.60741634339012
11,26.59549276775838,19.475101945718222,22.23176331203312,29.089427743616163,38.238516207083116,273.51726197946,271.4473784902614,272.77922921047696,274.27571617337617,275.80823178589606,16.064159891598916,1.0573170731707318,4.021341463414634,18.240853658536587,53.18292682926829,3.267166656480705,1.8577928598291085,2.6225032307119043,3.8814751385840442,4.7797416409294256,39.75781347855812,28.603543590535324,32.641930088307205,44.753555750455334,58.14444070127661,273.62970166549655,271.50033704301933,272.897348603394,274.37792119041563,275.9064425037731,21.863888888888887,1.459375,6.75,21.996875,75.825,3.6166468368318343,2.291949964980332,3.021708387763126,4.161280887152905,5.122473759587661,3.537713553164631,1.380812312290966,1.8866205388100235,4.03419243033153,7.340400290049963,272.72483619532903,270.6655444472524,272.04304053703373,273.45783953311116,274.9684081538938,14.788055555555555,0.4225,3.46,17.50375,46.87,3.2230158860785956,1.7611905617531156,2.552656500020678,3.876419260633721,4.780491141004665
12,24.30030228059759,17.66555057684176,20.258182191085805,26.594668548094848,35.1463880860478,273.4723586472206,271.4106527906005,272.74748021370857,274.2201200234841,275.7520996771259,16.198611111111113,1.2035714285714285,4.2577380952380945,18.32857142857143,52.925,3.2647971769670425,1.8471642917083255,2.6155135523114708,3.8800706821733906,4.796339578243895,36.4969605924522,24.314008709846,28.587844123132292,40.91045161836855,56.249152887414496,274.7922665968058,272.62391413979316,274.0402908118155,275.5619655603954,277.0890362653295,21.021296296296295,0.6625,3.0208333333333335,23.08333333333334,80.49583333333334,3.8762069921786275,2.5209936709303,3.212879104329913,4.454783545894277,5.4775691624677405,2.765376182059895,0.9600945598968541,1.376452518727608,3.41621557738403,5.947227140574959,273.19967616624865,271.1561811962579,272.5215093345686,273.9223359008647,275.43188614579503,13.66679894179894,0.41190476190476194,3.075,16.19404761904762,43.515476190476186,3.3534823320690115,1.8368458163338572,2.649878103927512,4.022304030894806,5.004400087752199
13,25.173517267805746,18.456931191708865,21.105990346407165,27.525456249213228,36.09987597055498,273.4860950085117,271.4199536728239,272.770170478037,274.2332838196308,275.76383553746155,16.57876984126984,1.3333333333333333,4.576785714285714,18.65892857142857,53.5797619047619,3.298772822438648,1.8736817199365057,2.6487856822403124,3.9191535431582065,4.8397230263909705,41.222520010279794,26.893929631939127,32.35842598896328,46.92690103721989,59.19026873691509,273.9010673803662,271.73420785463696,273.15352721566694,274.66412086383764,276.27218612029657,14.134523809523811,1.3178571428571428,5.489285714285715,13.857142857142858,40.442857142857136,3.5452932972666686,2.2066466111162315,2.928804990679122,4.108633071301132,5.093973305901293,2.7251296580348456,1.015346912291758,1.4778588853969727,3.4218206051079902,5.831669046303313,272.8270802772608,270.78264447001123,272.15937184881614,273.5474928729704,275.0551193871541,13.939141414141414,0.6829545454545455,4.111363636363637,16.37727272727273,43.861363636363635,3.3358261901142328,1.841518824565198,2.64418525439983,3.997828196932497,4.960007230493718
