day_of_year,P,P5,P25,P75,P95,T,T5,T25,T75,T95,S,S5,S25,S75,S95,E,E5,E25,E75,E95,P_Q75,P5_Q75,P25_Q75,P75_Q75,P95_Q75,T_Q75,T5_Q75,T25_Q75,T75_Q75,T95_Q75,S_Q75,S5_Q75,S25_Q75,S75_Q75,S95_Q75,E_Q75,E5_Q75,E25_Q75,E75_Q75,E95_Q75,P_Q25,P5_Q25,P25_Q25,P75_Q25,P95_Q25,T_Q25,T5_Q25,T25_Q25,T75_Q25,T95_Q25,S_Q25,S5_Q25,S25_Q25,S75_Q25,S95_Q25,E_Q25,E5_Q25,E25_Q25,E75_Q25,E95_Q25
1,23.16787016292625,8.571703646251299,13.809168434635913,28.565408604439014,50.28310207938504,268.39982497823024,263.7330601347768,266.9135718732896,270.2827013934741,271.6211533447645,89.23439143950263,19.025243902439023,34.577439024390245,124.40548780487805,231.49280487804873,0.7499399228617265,-1.4517304097190757,-0.5049906130550641,1.8448058313521989,3.693708322263753,38.33255801592679,15.40723291149223,24.117391252593528,48.04202798839591,78.45291836856966,267.1458117800084,262.39816748032956,265.7286051764324,269.0131003448136,270.3968201579138,116.40676470588235,47.22299999999999,66.425,150.545,262.428,0.5281074471032958,-1.1794413740823821,-0.4382324196800611,1.3802182255835624,2.7528452743953102,8.47074559289903,1.0471383102489735,2.553443377363692,9.49562828125873,22.1470204199764,267.8983062717696,263.25635820001884,266.39063325443755,269.7879770491392,271.1020297893151,91.25069607843136,15.6282,31.894000000000005,130.58100000000002,236.35519999999997,0.7421695935545951,-1.5791977250625155,-0.5814595972844196,1.9110876246775093,3.819365925204122
2,22.765811266760302,8.55616575486248,13.646425284028144,27.99714872135973,49.52195219167089,268.23146252677975,263.5160967070686,266.7284652789447,270.13058705539504,271.465427858825,90.63980153036825,19.549999999999997,35.359756097560975,126.30121951219513,234.2906097560975,0.7437466785608579,-1.4404307594103745,-0.500055942433819,1.8432503535417981,3.6292952531189915,40.75081156516276,15.423614534824889,26.025433112781947,50.290978327890045,80.32252427341842,268.0590539155597,263.10014075777354,266.47634811441054,270.08196802916655,271.39068679175296,104.79191176470587,38.58299999999999,55.06,138.595,243.64199999999997,0.5153326884727651,-1.302736500895407,-0.511308304340784,1.4410951659164646,2.8338269557601667,6.165006589797434,1.046511952990076,2.5278750603344666,7.588186969916188,19.451781401138064,267.67213074448665,262.9552462682389,266.12820686355445,269.5894863482366,270.9289156632849,95.37409420289855,15.267173913043477,33.03260869565217,136.77065217391305,247.9704347826086,0.6897905875255964,-1.5642086576055723,-0.5833081137237263,1.8237590049177754,3.6831566211098954
3,21.725330473780144,7.927284309778533,12.752178368230627,26.76938223784083,48.300554419989176,268.08081458921464,263.31350133996654,266.55266177577874,270.00622631638817,271.344919432749,92.03120516499283,20.068902439024388,36.125,128.16768292682926,237.07414634146335,0.7368684529500383,-1.426708299996301,-0.4894232795916824,1.8279557699920086,3.561780942976254,34.14622993704644,14.523470485592783,23.026587975932355,40.25948741813446,68.55997605114813,267.9079286672249,263.00927559164643,266.38883752545814,269.890808942973,271.12315591416257,96.5477450980392,35.319,50.205000000000005,124.88,226.72099999999995,0.7130411201443234,-1.4322303483437788,-0.4981339152515883,1.8138134224726143,3.383584629913982,6.278304732899815,0.949312454166007,2.188611338296852,7.551568510086881,18.328314476213823,267.35271263484765,262.513383099003,265.78326413669373,269.3081243150088,270.67120111968865,96.9589514066496,17.504782608695653,34.70326086956521,138.42065217391303,251.70673913043476,0.8661857105998451,-1.4328206808476314,-0.4233596604227067,2.0155609406652903,3.85400059786773
4,22.00051779614324,7.920809697595253,12.793362896928091,27.15647779860963,49.39342548364095,267.88936429418106,263.0983134839284,266.3461224741225,269.8250998598382,271.1828229780914,93.54923481587758,20.635731707317074,36.96036585365854,130.20487804878047,240.04841463414627,0.7299029627155468,-1.4094642815513108,-0.48549338066423164,1.8154930628202146,3.524701619552418,31.930166307889454,14.513789528346432,20.949858935301236,37.67993380308038,76.53503294966123,267.2329554886996,262.63648474402646,265.85643681456304,269.058367683427,270.3632288155823,103.06726190476192,29.337857142857143,48.36785714285715,138.35357142857143,253.85785714285709,0.6159912050424258,-1.2321076921802818,-0.4134767604580179,1.5620227757596885,2.952923942959434,7.257700689859698,0.7081248177936241,1.3790961455982422,8.490822705570572,21.3021517775233,266.9772505159268,262.01993493548565,265.30886622186426,269.0152084510763,270.41654557876734,92.57397058823527,15.008499999999998,30.741250000000008,134.31375,244.2129999999999,0.6771590326514669,-1.4903543927910565,-0.5299343453336285,1.7521091858534823,3.50891816167659
5,20.04242019093353,6.733988043492067,10.899233110568023,24.937096190573666,47.357135309431264,267.78702204570266,262.99261135103524,266.2359164213744,269.72670261010643,271.0896183726493,94.98465447154472,21.149756097560974,37.706097560975614,132.1280487804878,242.9796341463414,0.7704736853808148,-1.3718916869121094,-0.44280476081599374,1.858408935010893,3.556438256434842,26.72735700998274,12.625569010351407,17.889329562566886,34.88153088777632,68.97715590525894,268.24549798092,263.67570156248274,266.839420163742,270.05133493498136,271.32526405476676,87.37053167420815,25.529230769230765,39.638461538461534,113.00192307692308,229.38576923076926,0.9350732194873056,-1.2912175541432813,-0.3494127229954286,2.090808900803073,3.7913303273677688,7.972913393808358,0.7840010876786323,1.4426960007659009,8.692679585898867,21.933749097365084,267.1229609047673,262.2083293211144,265.462350697185,269.1495593501539,270.5611063614232,93.1682820855615,13.939545454545453,30.67613636363637,135.93636363636364,243.7709090909091,0.7775016239686031,-1.4097634331804667,-0.4483697441605129,1.873733515249893,3.6544122529007153
6,18.838798496057375,6.069264341217194,9.836162496799089,23.60033224413752,45.64841658636572,267.7751516828929,263.0165301915945,266.2183014152107,269.70746060000585,271.07405257714504,96.3094093735055,21.589756097560976,38.31890243902439,133.95243902439026,245.9014634146341,0.7924269887948304,-1.3307687628962481,-0.4167227092868023,1.8696324757471092,3.577734371125553,28.520399638820116,9.986068881848276,13.766534038118365,38.7359747015095,70.43877957050998,268.4965911073481,264.0011290564867,267.10439322289125,270.27051543863666,271.52323041527563,91.4461898395722,28.58909090909091,42.502272727272725,115.88181818181815,245.53772727272718,1.0809125283959056,-1.1825383068747102,-0.24534293103778299,2.2498227189199467,4.058700312341387,7.896101319204312,0.5507904230248248,1.0937267774662203,8.699141946616047,19.888267147025015,267.14861618778434,262.3249694011837,265.5092312070144,269.14095100412436,270.5720337236869,88.88465909090908,12.769318181818182,27.696590909090915,130.73068181818184,236.2795454545454,0.7818581420134291,-1.3865520265821758,-0.4427895188424602,1.8753084134195257,3.6441780668965467
7,18.406041685566912,5.481544478910776,9.267023055910535,23.2737378584399,45.62971665471006,267.7808009223202,263.06885002005373,266.23354246331644,269.69252479809893,271.06372043851155,97.51510043041607,21.940975609756098,38.825609756097556,135.58841463414635,248.71024390243895,0.7706226733111325,-1.3335599618399834,-0.43413102781845214,1.837121471756402,3.5599693367592633,25.38719857758231,8.281933693048744,12.512812856704862,33.72981234289084,66.94905060578941,268.48594626983544,263.93305222154225,267.1174511585767,270.2421456738179,271.5414647366878,97.79769607843137,31.773000000000003,48.1075,123.43499999999999,246.84999999999997,1.091859148970058,-1.2019186838142717,-0.2440054334483765,2.2716503993785557,4.078737644245759,6.865428684305186,0.3313296696360551,1.0929380278858936,8.705315304357095,23.16563216105452,267.0118930231148,262.25226809906167,265.39211512758357,268.9796926145371,270.358626899254,91.66950414781296,15.890384615384619,31.667307692307688,132.04230769230767,236.65980769230757,0.7775224839161401,-1.3509714024942943,-0.4409033408007987,1.862673647799737,3.6139099542628617
8,18.201278536146553,5.177358659703279,8.918731910919869,23.20214037951517,45.8726503497415,267.7734974868424,263.09924320039875,266.23989019713616,269.66621660165805,271.0443561162521,98.70477044476327,22.27268292682927,39.325,137.18719512195122,251.55329268292678,0.7493218305507758,-1.3300962421664957,-0.43745275253626553,1.8004675004037025,3.5113170232624573,27.220732364735955,8.282845039097673,14.236251618829515,34.40847406036594,63.06404943250356,268.36525108423365,263.79456801842184,267.0037434050361,270.11653172169423,271.49729742188316,114.15196078431372,35.017500000000005,56.57083333333333,149.38541666666666,274.20374999999996,0.5820848795453047,-1.3281664089611709,-0.5179853038458205,1.5504387751493711,3.1539009736277,7.796308759964261,0.32684309641594406,0.7172926405474106,8.825355245258429,22.87022098321942,266.91076707005647,262.19696066239817,265.3122710744771,268.8537802851841,270.24005894002767,93.51082516339868,17.06875,33.08229166666667,133.84374999999997,239.17854166666666,0.7347644662521384,-1.3659047239373354,-0.4640959431833979,1.805626130980019,3.5291863380880586
9,18.559617076887744,5.39559909912844,9.228324280361774,23.574316328005168,46.36859325316573,267.8440851841355,263.16638320364746,266.3081164171856,269.7385296421716,271.1225589741635,99.86420373027259,22.55060975609756,39.74756097560976,138.7701219512195,254.4064634146341,0.7596069497953913,-1.3073305417029732,-0.41869745014775206,1.8004216763225565,3.5135075508244658,28.913927861512086,8.282843764376796,14.337021611819177,35.159297207167214,63.263429406116984,268.3625694839237,263.6872796677395,266.9768310187207,270.15388352857775,271.5265767372738,112.78556644880175,38.303888888888885,57.77777777777779,144.1416666666667,273.20444444444433,0.6763665334154676,-1.3190095363348027,-0.4694743262084777,1.688073758358878,3.3504062034828856,7.527258356185931,0.5007523775738267,2.2011780584459633,10.144791899681348,23.986513840498585,266.93711685124794,262.20169960169477,265.35797006627547,268.8717540797978,270.2628716880512,95.78963046757164,18.54807692307692,35.339423076923076,135.9548076923077,242.71749999999994,0.6724668393149039,-1.3563320358005782,-0.48566234970431993,1.7082295770982014,3.3734274596019773
10,18.16219388954769,5.215476101398521,8.943672176737772,23.11633894193675,45.65496729643209,267.7415063064151,263.048332706977,266.19926702706965,269.64708612053636,271.0349903219591,100.95456719273075,22.748414634146343,40.11829268292683,140.28353658536585,257.2178048780487,0.771248248100007,-1.2748531791211566,-0.3895187155929228,1.7907408991783502,3.5002115377151517,24.768223483546173,7.497394317499635,12.412568902089877,29.798949480996875,62.05315472721367,267.65875781229437,263.18022152153077,266.31775702943673,269.3981480381994,270.7351239276123,101.42598039215686,32.20708333333334,50.041666666666664,130.2375,244.7791666666666,0.7308594551604013,-1.2778183900400146,-0.43044888780705143,1.763601571888097,3.436766244011714,7.970626205736869,0.7582576243416639,2.146332022242143,10.092688751126262,23.596207422528966,266.9324253129324,262.17962201871484,265.33805477789025,268.8847312156149,270.2891117345735,96.53161764705885,18.235200000000003,35.369,137.27,244.96699999999993,0.6791318462037883,-1.3282293130881562,-0.4606294141222629,1.6952677040628428,3.3596809175407705
