day_of_year,P,P5,P25,P75,P95,T,T5,T25,T75,T95,S,S5,S25,S75,S95,E,E5,E25,E75,E95,P_Q75,P5_Q75,P25_Q75,P75_Q75,P95_Q75,T_Q75,T5_Q75,T25_Q75,T75_Q75,T95_Q75,S_Q75,S5_Q75,S25_Q75,S75_Q75,S95_Q75,E_Q75,E5_Q75,E25_Q75,E75_Q75,E95_Q75,P_Q25,P5_Q25,P25_Q25,P75_Q25,P95_Q25,T_Q25,T5_Q25,T25_Q25,T75_Q25,T95_Q25,S_Q25,S5_Q25,S25_Q25,S75_Q25,S95_Q25,E_Q25,E5_Q25,E25_Q25,E75_Q25,E95_Q25
1,40.16696268381279,23.898875528003217,30.697839146487865,49.05094584488504,58.39813581560966,272.75908421085643,270.5276051954056,271.40035084634854,274.0755719691152,274.4267950741538,56.133091628213585,6.434634146341463,9.55609756097561,97.33658536585367,147.40292682926827,1.5418721873872943,0.07261255770844882,0.8952931717352319,2.2082852023225357,3.0263495280829105,55.997414015236764,33.63148358366932,42.30023965045443,70.7960836934315,85.00104376929555,275.4794548042911,273.04914817322566,273.9837739152123,276.89215279059215,277.26392165478046,39.60459459459459,4.603999999999999,6.640000000000001,68.42999999999999,108.71599999999998,2.6738567571649945,0.9224981594318222,1.9423364331638389,3.4583271619409706,4.367293354128216,16.00377477318147,6.9798975850240454,9.518463873357344,19.95086732824938,22.289594153528242,271.89626123985533,269.72196827174554,270.6014951972561,273.1794931169423,273.5293218713337,38.49793322734499,0.8682352941176468,1.811764705882353,71.09411764705882,114.59529411764706,0.6348524495105766,-0.7447977119782188,0.017963824092051175,1.275282216640599,2.08936470068333
2,43.39085125224564,25.655351317772666,33.028415466213204,53.15956982216829,63.23358754349006,272.5936668181255,270.38133090029106,271.25325521216877,273.89580288140303,274.2398262323114,57.375477916941335,6.538048780487803,9.712195121951218,99.69756097560975,150.8960975609756,1.5877219907656426,0.1310569268182577,0.9473738244751789,2.2516893428579885,3.062605308580044,57.06115476153339,32.561619228376436,42.19222715562941,71.86831328403728,89.11550337404353,274.1065092244951,271.80606742469615,272.69849467622095,275.4556594732454,275.8078693782427,58.65585585585586,7.8999999999999995,12.366666666666667,99.19999999999999,151.64444444444442,2.450522847624312,0.8568229585625631,1.7958787580315108,3.15848575187872,4.01463475682554,17.817254818445267,8.871505736692104,11.273656979005118,23.398128812738108,31.7584660101653,272.05671153811284,269.90678820375837,270.7753974174501,273.3100126734184,273.6651574227782,41.10405405405405,1.7249999999999992,3.1812500000000004,74.63125000000001,118.62374999999997,0.9400388657177395,-0.45422997802259113,0.3222439044467122,1.58831644348133,2.389414187499047
3,43.18464254955669,25.257316284645402,32.7881475504385,53.04674554701194,63.25125623704994,272.47017386298444,270.2607290275329,271.14034449710067,273.76202415019685,274.1086053388955,58.61542518127884,6.600975609756097,9.821951219512195,102.0951219512195,154.45658536585364,1.6172469722306788,0.14541200211573857,0.9712695136578425,2.2888939578248735,3.094523583800659,66.13431144265519,37.244923335407556,48.45262197474552,83.57682086560193,96.73485943567928,273.0825970653242,270.8335577241321,271.71029395631007,274.38089293958535,274.7647774362405,62.52094594594595,11.619999999999997,17.075,102.05000000000001,154.20499999999996,2.3881721799691595,0.784850617153911,1.709511196048879,3.103018757796283,3.9047473742732404,17.849937838649378,7.933617704427935,10.711377046638649,23.4476956218983,28.622731439492988,272.2609172300317,270.1077518808414,270.98111444680836,273.5073027068775,273.8650633117609,39.56470588235294,1.6776470588235288,3.0588235294117645,71.38235294117646,115.33882352941174,1.075954054747997,-0.3147436682736061,0.4642943641754552,1.7152178778200498,2.513405733210653
4,45.733189224308404,26.85417451763865,34.772899015792284,56.13242352122957,66.7941437920657,272.37033827962114,270.1562473154154,271.0457220621464,273.6599221545571,274.00657781736646,59.91173368490441,6.681951219512195,9.926829268292684,104.58292682926829,158.23999999999998,1.6825875889555721,0.18312215784627076,1.023783958863727,2.3673257274157335,3.189165554679893,71.96079819989644,40.162946092880404,53.15870866510667,86.27073598708425,101.63229545054612,273.47940694213526,270.9724077686859,271.83509274556553,274.99175354946044,275.36387959668565,66.96216216216217,14.16,20.78,103.97999999999999,165.08399999999997,3.4690348882704627,1.6834329413765758,2.765942988296562,4.2215148887185965,5.105320469656505,19.289633635517646,9.76941682593352,12.657924866727642,24.883858771774015,32.3717681000787,271.7841439370419,269.79369935823104,270.64357901017036,272.90931342408226,273.2667341604687,58.97668918918919,6.715,9.89375,102.94375,151.61374999999995,0.7698374655207252,-0.584715816379982,0.16866771235102695,1.3884930543655303,2.2070980642601152
5,45.64348760745317,26.556823138093527,34.460062423594934,56.19948704093419,67.04063640069288,272.35219036783326,270.1134744945921,271.01825502352324,273.65517202627694,274.00702575029,61.13869479235333,6.701951219512194,9.948780487804878,107.00243902439026,161.9712195121951,1.8177384717826601,0.28334071030577446,1.1454018899176226,2.51342642508583,3.3478346791814366,66.74760696667285,38.20489122987946,49.844862080411076,82.55885947442054,96.7997338037272,274.66975082908255,272.02267115246855,272.984027399658,276.2397777257613,276.6089208166213,58.476351351351354,5.329999999999998,8.85,94.6,161.75999999999996,3.6532069556824838,1.8148304689566261,2.8789474114974762,4.45028328956808,5.4134570607293355,19.49890992596078,9.302512600592104,12.293169358689969,25.85831829256215,32.210440279090854,271.78954271369696,269.69514486012594,270.5777622581738,272.99650929555935,273.35011584517355,63.92252252252253,7.042222222222222,10.216666666666667,113.82777777777778,167.96777777777777,1.0120704068047688,-0.4269411513728174,0.3949477017988866,1.6529507626154367,2.470794994944521
6,47.21509778112917,27.560242282401365,35.743932114756234,58.030623885616414,69.27629526242093,272.38147468239134,270.1443164455192,271.0517410265438,273.68118176113006,274.040938009149,62.38602504943968,6.750243902439024,10.007317073170732,109.35609756097561,165.69268292682924,1.8298710950460924,0.30434823850511084,1.162452476068305,2.5193129535918795,3.3522621792237057,62.59124276491827,37.917437184530925,48.90772634817002,77.37054900204149,93.13218205664481,274.1073003353626,271.78565517379,272.67988618085593,275.4513085310754,275.8166929132219,94.73885135135134,12.860000000000001,19.150000000000002,157.5375,232.46999999999994,2.582253593010817,0.9098286704454496,1.9056824528892184,3.3071317373575035,4.192351915161217,20.039890160216896,10.310192677774577,12.909520587968299,26.776591869671126,35.09425817597934,271.58090913186453,269.5801063985356,270.44230408405366,272.7215864727251,273.073191293801,51.553547297297285,4.229999999999999,6.2875,94.88125,141.835,0.7629267180633497,-0.5782138715279171,0.1412299320318308,1.3845243897321677,2.207473397398485
7,47.23755570521382,27.59845160452112,35.74574056203626,58.10051460195089,69.28208089900961,272.4228375808106,270.1802605491022,271.08899514934194,273.72431620992415,274.08972964474896,63.56914963744232,6.750243902439024,10.024390243902438,111.57073170731707,169.3970731707317,1.843329133554069,0.32350004173793023,1.1770391076633588,2.529941605397122,3.365559782664356,61.30138870271496,38.938398691984624,46.587039123455796,74.8094788368052,89.6005313558245,274.6570303972165,272.29319377149585,273.24591228897754,275.99993350358085,276.3677542790445,68.54831081081082,10.1775,15.4,110.8,165.63250000000002,3.0844989516998265,1.2668574293790922,2.3418023846397658,3.882001604359863,4.842013967675865,18.356230446561085,9.639640205105508,12.521978945985273,23.660469774718308,29.835427939848238,271.4642132090447,269.3872124711582,270.2609130999171,272.66326937263074,273.0200167911567,59.16981981981982,4.657777777777778,7.066666666666666,108.36111111111113,158.9711111111111,0.9254909319566406,-0.4235035081242644,0.308880842509263,1.5487841474750317,2.3455360601703483
8,47.417246707853856,27.646200110642706,35.840665479771424,58.38046733884001,69.56154639422824,272.5036317121793,270.25381157723933,271.16569953847863,273.8050071652123,274.1769743374034,64.67303889255109,6.759024390243901,10.012195121951219,113.60000000000001,173.0112195121951,1.885344413000334,0.3582071033886987,1.218862321458563,2.5747123312984783,3.415830652734721,70.81860276902583,41.83228245228157,54.36063728955138,86.59268619613096,100.58298302103023,274.2766705538607,271.7951058696868,272.8002140276313,275.698050136436,276.0618281841358,31.81756756756757,3.153333333333332,5.166666666666666,52.900000000000006,91.50666666666665,3.3823477470194696,1.5883514078904815,2.685717968032204,4.150109589576645,5.109470243085585,15.994717507174835,9.200934639110256,12.12015182907105,19.638368058298248,23.820239876087467,271.5156405466794,269.3119144850791,270.2009376488595,272.80750044780916,273.1864594655382,62.840682788051204,4.974736842105262,7.5736842105263165,116.08421052631579,169.89789473684206,1.0445459205412757,-0.35139797616014895,0.418583266569184,1.678730898134349,2.479342935506006
9,47.01604994259689,27.322345464741787,35.3688626310654,57.95904524715928,69.15746602089669,272.5779475316262,270.32721187108007,271.24246796328384,273.8752688483157,274.2513147963135,65.72663150955833,6.799512195121951,10.03170731707317,115.48780487804878,176.52243902439022,1.9148744097789905,0.3807697693524108,1.2490350994297776,2.602885619800805,3.449969367390259,69.69046739017648,41.13205777070602,53.40228030592959,85.44007970785722,98.99668035569708,276.16589456332173,273.6027997013105,274.6352893328926,277.6008478492389,277.99299438799704,35.52927927927928,0.8266666666666659,1.8499999999999999,65.06666666666666,112.63999999999997,3.4829193252829977,1.545501981330488,2.7352188404805617,4.308440016512247,5.303729618937044,16.063199309441295,10.224064867392249,12.120663980217367,19.641302423134302,24.209991436040664,271.5278851767332,269.32800102971424,270.22612916910776,272.8056498660666,273.19934852612147,62.20645645645644,4.964444444444443,7.5055555555555555,114.95555555555555,170.74888888888887,1.0605004173736448,-0.340392442683569,0.4288500170570894,1.7032934540707558,2.517452594696238
10,46.24006438538446,27.011198842704548,34.89682238352705,56.88745450790543,67.88737672795929,272.3916597813147,270.15773416201637,271.0765762604835,273.67726251746774,274.05673105902815,66.80889914304548,6.912682926829267,10.104878048780488,117.36829268292684,180.0282926829268,1.925594220323885,0.4195586238202617,1.2691793428215605,2.598334728018873,3.442954485998412,71.13319745959683,39.68746809658653,52.75838583778931,86.5629070562148,102.22099864873964,274.78524428746454,272.4102697191769,273.36346488773836,276.13209526701206,276.51247967099437,58.0706081081081,7.73,10.35,97.1625,166.83749999999995,2.5535402268813603,0.9185818494726283,1.8963831794029136,3.236589663812959,4.147210595653969,20.314300853831924,10.598161308140572,15.00961974750763,25.424929654806817,30.471729581379147,272.2241959404526,269.98343846996306,270.91685651807563,273.52221533773064,273.9004394441425,59.0024024024024,3.6944444444444438,5.411111111111111,110.61111111111111,171.16111111111107,1.5317415018324327,0.013581171739740805,0.8712312467321423,2.208643858775909,3.0781123334604783
11,47.0698543018623,27.503729699976446,35.61301906397515,57.855234712133075,69.03763292239951,272.3900175044433,270.1575035689094,271.07991330110644,273.6717349129766,274.0555142884721,67.89149637442321,7.0892682926829265,10.258536585365855,119.1829268292683,183.48682926829267,1.9754248433119064,0.47406117544062926,1.3177672584830846,2.640729465437502,3.492965511348165,68.80410705434143,38.92520905349998,51.72086028527593,83.61274840330825,96.9688930328241,274.43041960561607,272.2017251123012,273.1342257841243,275.69001040844995,276.0659584638612,54.17181467181467,10.202857142857143,13.728571428571428,90.07142857142857,145.73428571428573,2.9885081926502086,1.3516255065048803,2.315127880484378,3.693496681339802,4.634514098720613,17.881652441928882,10.724693371836374,13.92046194128135,22.00166060894263,26.891728011806,272.013774060033,269.7794438920142,270.7065759415595,273.3085030606881,273.71349339093643,60.97316602316602,3.779999999999999,5.885714285714285,113.77142857142859,170.54142857142855,1.4811785480893478,0.009323339672793685,0.8373830288628528,2.1336254469416,2.9967869220386274
12,45.17020921388839,26.549840177393282,34.31276548243592,55.358470951706394,65.99363677213195,272.3749425730349,270.14442106588933,271.07237439833625,273.6515462957564,274.041170547248,67.48005148005147,7.194761904761903,10.352380952380953,118.20476190476191,182.5642857142857,1.935012201702349,0.4394801154078673,1.281271205176372,2.5948594298665775,3.4489446805750714,64.4317373321014,39.531580194361226,50.208313888808334,79.94632075161965,97.50013310868538,274.2229969898993,272.08650221162037,272.9828209402909,275.42018950532974,275.80001757857303,59.72625482625482,9.12,12.27142857142857,102.37142857142855,168.47142857142856,2.641104132702743,1.035295779552645,1.95853180966805,3.337788414214823,4.29527376990319,16.83948970307023,11.013065469482854,13.843750895052775,20.187536821730333,24.33105604846978,271.3836058189042,269.1678235501869,270.1182212001112,272.6432176436029,273.0678927270824,59.24340222575516,4.7552941176470584,7.158823529411765,108.38235294117646,162.37294117647056,1.3609442483443879,-0.08717855403585668,0.7272671395919735,1.9970780045349428,2.866291666931198
