day_of_year,P,P5,P25,P75,P95,T,T5,T25,T75,T95,S,S5,S25,S75,S95,E,E5,E25,E75,E95,P_Q75,P5_Q75,P25_Q75,P75_Q75,P95_Q75,T_Q75,T5_Q75,T25_Q75,T75_Q75,T95_Q75,S_Q75,S5_Q75,S25_Q75,S75_Q75,S95_Q75,E_Q75,E5_Q75,E25_Q75,E75_Q75,E95_Q75,P_Q25,P5_Q25,P25_Q25,P75_Q25,P95_Q25,T_Q25,T5_Q25,T25_Q25,T75_Q25,T95_Q25,S_Q25,S5_Q25,S25_Q25,S75_Q25,S95_Q25,E_Q25,E5_Q25,E25_Q25,E75_Q25,E95_Q25
1,27.413390739852748,8.371338013662557,16.13416545912465,35.394710011836274,58.060010985408574,271.9718242346557,265.51505600617014,270.60933791003276,274.11435940765625,275.1404391676302,40.95976251604621,1.4867073170731706,4.069512195121951,54.28414634146342,168.255731707317,1.4926003034691868,-1.0704829481490286,0.12107981872047341,2.581287190926377,5.157445566939718,36.484764650051815,11.470719760339492,20.016184957209298,50.39307097952211,81.86152309803364,274.1581366617232,268.1845190864659,272.8694242619358,276.1226210315107,277.12802652707273,51.620487329434695,3.321666666666667,6.9,66.19444444444444,204.12666666666658,2.1354200013076094,-0.8064077933455541,0.5503899839619721,3.320153224536397,6.494223453685457,10.328440351217624,1.1110246948306095,3.6854596560086574,14.81361399128648,28.99717236875609,271.0621330896493,264.47507084746456,269.66082544562926,273.2642301692251,274.2863948794957,36.08986842105263,0.33475,1.3800000000000001,48.553749999999994,156.04999999999995,0.9232828076190043,-1.498610001190874,-0.3917504343302537,1.9704280778790508,4.428619368823635
2,29.30449791770144,9.050357970865614,17.325970715192643,37.85707239210387,61.51493348086516,271.8168606339307,265.3343757409684,270.4740611241101,273.94983620933374,274.97152633422985,41.745960633290544,1.4647560975609757,4.161585365853658,55.55060975609756,171.1425609756097,1.5476179239487053,-1.0021427002860257,0.18585915037900042,2.630804793733225,5.182107618980128,40.06005592895403,13.08761804922106,22.510988005472846,53.77026998452757,88.24344848676213,272.8767484648282,266.51122263620283,271.5656915147066,274.95400988820836,275.98360387048336,53.527335526315795,3.774375,8.271875,69.628125,203.08187499999994,2.1603137104486314,-0.6984828042903037,0.6585094799276898,3.3450449741649644,6.234537578663471,11.287566297545123,1.377303242312458,4.234466368421777,16.67500069662397,34.88379487960003,271.28287321271864,264.85349931278733,269.95330925352846,273.4021848262162,274.4330857278451,34.98176361957525,0.4155263157894737,2.0578947368421048,43.91578947368421,157.42184210526312,1.0034899843539435,-1.4303486791808102,-0.341994061678351,2.0428991952739906,4.634399983175152
3,28.668397754690215,8.862820118699155,16.987585318535498,36.9956689193072,60.391041134914694,271.68048492657965,265.1455648017857,270.3457405707894,273.82023016302423,274.83473952248977,42.501208814719725,1.4404878048780487,4.199390243902439,56.849999999999994,174.06658536585363,1.5896306557245,-0.9454223727973718,0.25416900257910796,2.66370350789582,5.158780660003931,40.561849165323764,11.52473254139524,24.13000438010233,54.41261740918454,88.98256010129488,272.1915698173027,265.3252491246234,270.7780824923226,274.4494582358414,275.4721146977339,43.07849780701754,3.034375,6.984375000000002,53.365624999999994,169.16249999999997,2.292284616009981,-0.415679762719222,0.9478704897937006,3.4198571063217083,5.761135756240512,10.324042116135628,1.3272990389876314,4.145927799862463,14.88668427224598,27.742523309243712,270.8373370555998,264.5209843355949,269.57973107279986,272.88041248173266,273.94881845500197,35.27939981532779,0.3263157894736843,1.6105263157894738,43.222368421052636,163.4344736842105,0.8772871839440647,-1.4937269029805236,-0.43924942365433495,1.8789335927723743,4.512568208655382
4,30.305188419773945,10.033732715902618,18.49240000178909,38.770833400125376,62.37686974213723,271.56094867448235,264.9470106786178,270.2244719674802,273.7176318794699,274.7333685790114,43.30972614462986,1.4017073170731706,4.224390243902439,58.24756097560976,177.2943902439024,1.6143122426416523,-0.9106053420013698,0.29417346556042634,2.690685782765716,5.110797363749063,47.301222536673905,14.965200021128943,27.137398286598206,59.94691447620066,93.96179180852408,272.6396082719206,265.8004673124983,271.2104945677145,274.88637712630435,275.92950880570066,40.0927302631579,3.1100000000000003,7.196875,48.26874999999999,162.1962499999999,2.434546215384853,-0.2811734949258099,1.0337400879963417,3.598481833655614,6.015208311329238,10.577473009823377,1.313626950072079,3.6936782367148018,15.59825960228311,27.856814433514728,270.53810770079014,264.1481096476467,269.30814078238234,272.5792263142998,273.6742572183597,42.448828947368426,0.7945,3.1875,55.80250000000001,179.72749999999994,0.8478151599736066,-1.5131361571330335,-0.46233191919553257,1.8700293672746813,4.398319163898604
5,30.030660308512292,9.45825648354942,17.829977639269092,38.7112597626261,63.09565468293757,271.5260575554458,264.80540708538734,270.16485736919583,273.72294610645025,274.74883962259094,44.057227214377406,1.3408536585365853,4.209756097560976,59.59634146341463,180.4973170731707,1.7196131457976285,-0.8283360619362842,0.39943871094054884,2.8039240859135637,5.199029217916683,42.372994362535394,12.717282442523917,27.48954678865278,54.20773118091559,86.88466306027703,271.8807550996602,264.82473334645675,270.34540410941594,274.2404806186092,275.2312594898435,47.039335839599,3.183571428571429,7.810714285714285,62.23571428571429,179.6599999999999,2.2797006057312212,-0.2009363746236396,1.0354359697258952,3.2913616330519706,5.556754565642797,12.60934622896531,1.3129098341989827,4.552897810525245,16.442831628874185,29.364725123118333,270.42747449353135,263.78373702637555,269.12159399182156,272.5836756648288,273.6632109472122,37.09405597326651,0.6614285714285716,2.9952380952380953,46.107142857142854,164.79071428571427,1.1121845668931816,-1.3258944802704211,-0.20068624789906475,2.1619157168580125,4.621812719429293
6,31.044100926232776,9.950102729133338,18.413646260240352,40.00790419665056,65.23982413532903,271.5513180579005,264.82167232688,270.1980489862503,273.74340973972653,274.78222583849544,44.817265725288834,1.2996341463414636,4.198170731707317,60.8798780487805,183.79317073170725,1.7261270281052234,-0.8075337722963154,0.4041139883269428,2.8076688996403565,5.205308660064186,38.240641480072355,13.548427296067898,27.497703565144707,51.56464068966285,83.42905555306334,272.05230503385536,265.20174036436936,270.5406342719106,274.3315960884168,275.37000396239574,46.15221804511278,2.085714285714286,5.539285714285714,60.43571428571429,192.93857142857132,1.8860793779844955,-0.638402959200717,0.5604491962917156,2.9275342296758176,5.35892444030327,13.965675244291932,1.1744540759894644,3.8096710547395007,18.92828598267074,36.96702337376881,270.7787971901781,264.2627881731472,269.5617446281758,272.8607127832562,273.9656385834075,37.6739522417154,0.8272222222222222,3.616666666666667,51.573611111111106,156.4408333333333,1.1216017320057357,-1.2758905669140495,-0.20223004988739504,2.1795872858261625,4.625692516958023
7,30.892617297518637,9.60457809510567,18.06260233193642,40.050864094171594,65.6258921317866,271.59709514297793,264.8691951279174,270.23133376840326,273.7926749043839,274.8451001925598,45.516326486949076,1.2679268292682926,4.1225609756097565,62.045731707317074,187.08914634146336,1.741601664372656,-0.7907625045252494,0.4175882317337498,2.817346709242174,5.231350483948347,45.80050809334541,13.822290133374821,28.253474447005534,57.1315455372889,96.3596907270098,273.56979167001845,266.82186190948596,272.09206999502595,275.8108958687215,276.8083615322926,55.42244152046785,1.5666666666666667,4.308333333333334,73.16666666666667,226.2191666666666,2.956955730137541,0.051995406022494306,1.5376692321346972,4.174743548509569,6.543757390061756,10.55319725718191,0.9563063345056548,4.343007773995474,14.499504349210692,30.709802231588725,270.48048516261076,263.6992450842256,269.13767339033404,272.6860447798722,273.799201529765,41.741149122807016,0.9645000000000001,3.8349999999999995,57.97375000000001,174.81724999999994,1.0968548315150533,-1.276820320191371,-0.20034273636310646,2.136885427166596,4.510185036346665
8,31.02545752471349,9.469272913570968,18.014147988526545,40.34161235406809,65.91449147492567,271.66166472713377,264.92818754855386,270.2927098401981,273.8618074071727,274.91956964221004,46.2015297389816,1.2971951219512197,4.090853658536585,63.11524390243902,190.40426829268287,1.7810949814439418,-0.7523235255035473,0.44876993038892304,2.8624142753812496,5.284203213005331,44.73174284922188,14.118787048827963,27.958048811066448,58.324895710748265,93.0958599741644,273.2803140895487,266.4901916209754,271.84354152703014,275.50643050195384,276.45099619522676,27.245526315789476,1.1333333333333335,2.15,30.7,128.13666666666663,2.533505449499972,-0.020811864848246542,1.2940560879636647,3.5553883929488257,5.88168914689163,9.873304210687992,1.0640515811830724,4.123373995404404,12.968641078050883,26.32505691534718,270.1126439716739,263.31721807177985,268.75687183470245,272.33574952173063,273.47659689718466,42.66244736842105,1.2244999999999997,4.550000000000001,61.14000000000001,172.30649999999997,1.0104402213925021,-1.3247072122735015,-0.27554625383299064,2.028480303453329,4.388898632186375
9,30.690808724314326,9.151735357289676,17.588456578748275,40.01696155947263,65.85733883380067,271.7163969018238,265.00093662486415,270.3530799545858,273.91093563033724,274.98410850004143,46.854105691056915,1.331341463414634,4.071341463414634,64.1030487804878,193.71621951219507,1.8004955532536122,-0.736092910430625,0.4537148540758526,2.886962255901083,5.336821359639043,47.845656951123324,12.965536507920568,26.729187150207405,63.610423108580136,98.72689332983909,273.42099967155735,266.82521973098767,272.1031059622109,275.53943192592754,276.46380998796866,40.71239348370927,1.6135714285714282,4.285714285714286,45.832142857142856,188.22499999999997,2.2489715908562244,-0.24756641457237474,0.9640538877196468,3.2890076518486135,5.637850425565238,11.438940982030775,1.0308401047741211,4.522886794684699,15.33724805976454,33.35998558917747,270.5276651161519,263.6844066807417,269.1373774286376,272.7775627864498,273.91560469648573,41.758365231259965,1.1449999999999998,4.1409090909090915,57.52727272727271,174.5238636363636,1.2646695733049074,-1.164312925477536,-0.06735963548509326,2.32330400780129,4.7239996574152086
10,29.907581206426546,8.792509487212275,17.06899089010991,39.11233260187083,64.42579910845276,271.5665392913419,264.84852860737425,270.19572078332897,273.76599883880306,274.85715197974685,47.52637355584082,1.385,4.117682926829268,65.08048780487805,196.95719512195117,1.8113502730514999,-0.7040421105476043,0.4712198342515053,2.8940655388553727,5.318606407475836,46.01184306248472,12.368746083717902,23.83098837783215,57.77072219464176,89.24298143402136,272.25515595999457,265.01142388926075,270.7804580254805,274.6333034338182,275.5925244250886,52.69864035087719,4.525,10.05,74.2125,190.93874999999994,2.4958644591363024,0.09860652597808828,1.3092895663934663,3.4896274723095275,5.5874975422870685,12.031352762644843,1.2355016868375908,4.758238892875842,15.953508519469024,33.384799360636556,270.5979796699063,263.7670819119301,269.1974895131977,272.8459329951445,273.99453727146476,42.044890350877196,1.1195,4.035,58.124999999999986,176.07224999999994,1.4023993374892254,-1.015982697245172,0.07569441085586626,2.4641416245068135,4.833786981696114
